Project,BugId,Effectiveness,AP,RR,Keyword
SWT,309753,3.0,0.1875,0.33333334,tree send measur item code run code run pointer eclips swt widget send measur item tree eclips widget cell displai displai swt objc msg stret nativ intern ns cell size ns cell java widget tree item item sonatyp intern measur item catalog java intern tree render handl catalog tree eclips swt widget send event tabl java eclips swt displai send java widget send widget eclips widget widget send event java widget send event widget eclips swt calcul tree swt widget calcul width tree swt widget tree set width java eclips swt tree set width tree java eclips set redraw tree java eclips jface run abstract tree viewer java jface viewer structur structur java eclips preserv tree java eclips jface viewer preserv structur eclips jface viewer input abstract eclips jface content set input java structur structur viewer sonatyp view view creat catalog view java ui view view creat ui view creat view java eclips java eclips intern page java eclips thread run thread
SWT,277098,5.0,0.18333334,0.2,line number low
SWT,312112,5.0,0.2,0.2,access event event data
SWT,311973,1.0,1.0,1.0,style text access text listen text text word
SWT,312097,51.0,0.019607844,0.019607844,nvda editor
SWT,311974,1.0,1.0,1.0,web kit minimum
SWT,288669,2.0,0.21148352,0.5,widget modal state
SWT,298744,6.0,0.10460993,0.16666667,program
SWT,309570,1.0,1.0,1.0,click row tabl header menu tabl method tabl problem ran bit cocoa
SWT,311819,1.0,1.0,1.0,test listen line style render style count text style text style font foreground background start content length
SWT,291326,1.0,0.5769231,1.0,swt agent window en gecko build identifi swt call dispatch result freez applic swt synchron event thread thread prio tid thread state runnabl appl toolkit run loop method appl toolkit appl model model java swt cocoa os objc send widget displai send event displai java eclips widget proc java objc msg nativ method intern ns send ns applic java widget dispatch step call synchron
SWT,311687,1.0,1.0,1.0,color link
SWT,311881,5.0,0.2,0.2,link code
SWT,311631,1.0,0.5086207,1.0,launch control click tab tab titl
SWT,310636,3.0,0.11249711,0.33333334,disabl hot imag disabl imag toolitem
SWT,311746,3.0,0.17063493,0.33333334,list previou text
SWT,311632,1.0,1.0,1.0,access object access text
SWT,311602,1.0,1.0,1.0,super call atk hypertext index atk text set offset call
SWT,311462,1.0,1.0,1.0,shell shell shell shell set layout layout timer exec runnabl run system timer timer exec shell shell open file dialog dialog file dialog shell swt dialog open shell dispos dispos
SWT,311466,1.0,1.0,1.0,access object access widget atk object factori call creat dispos dispos
SWT,311303,3.0,0.33333334,0.33333334,access role suppos
SWT,311292,1.0,1.0,1.0,qi ia text attribut
SWT,311302,1.0,0.64285713,1.0,relat
SWT,282229,1.0,0.15272202,1.0,scroll build id reproduc scroll inform
SWT,310648,1.0,0.5,1.0,dropdown toolitem menu menu toolitem displai displai menu displai
SWT,305433,1.0,1.0,1.0,hide move control enter tooltip
SWT,310932,1.0,0.5294118,1.0,poor tabl scroll motif platform multipl color build open www technolog eclips rcp scroll problem make perform analyz trace text develop color call dug swt code arguabl bug swt open cach queri color repli fresh color tabl color chanc step creat project eclips creat rcp applic choos class end descript creat run perform perform technolog graphic due queri color call packag swtexampl import org structur import org eclips tabl label import org eclips org eclips jface tabl viewer org eclips import graphic imag org widget eclips widget import org eclips ui public class final id privat tabl int column respons wrap simpli input list class implement public void input void dispos parent int column text text integ data data text column return data label label label column text int singl index singl return text column obj int obj imag return return platform workbench imag img obj element creat initi public void creat composit tabl swt multi swt scroll swt scroll column tabl column tabl swt tabl column column tabl column set tabl set line visibl tabl set header visibl true set label set site request control void focu focu
SWT,311129,1.0,1.0,1.0,ns id id pars id pars id str id str throw error integ pars id str substr id str char throw error short integ pars id str substr id str char throw error short integ pars id str substr id str char throw error byte integ pars id str substr byte integ pars id str substr id str char throw error byte integ pars id str substr byte integ pars id str substr byte integ pars id str substr byte integ pars id str substr byte integ pars id str substr byte integ pars id str substr
SWT,311216,1.0,1.0,1.0,fix dialog rememb directori subsequ call open
SWT,311231,2.0,0.5,0.5,print access
SWT,311228,89.0,0.011235955,0.011235955,editor
SWT,310912,1.0,1.0,1.0,java move caret line
SWT,310707,2.0,0.5,0.5,bit vista bit eclips bit window open file eclips invok file print check print file press print enter file invok file print print file check press print occasion round occur file
SWT,310660,1.0,1.0,1.0,aioob layout build motif open check resourc modifi click error log eclips swt index bound java error run run run java run creat eclips start eclips start starter impl deleg method invok eclips equinox invok java run eclips eclips caus index bound eclips graphic text comput layout eclips graphic text bound text layout eclips style text calcul style text render java swt render run style java swt run eclips swt widget run
SWT,283503,1.0,1.0,1.0,os script width
SWT,310401,2.0,0.5,0.5,item set visibl resiz import widget modifi snippet displai displai displai shell read size item length item shell read displai
SWT,310290,1.0,1.0,1.0,set mozilla proxi port persist
SWT,310083,1.0,1.0,1.0,access text event field eclips swt custom event char typo
SWT,107337,2.0,0.5,0.5,browser progress event window swt browser nativ browser hot kei event
SWT,288824,1.0,0.5114943,1.0,reproduc step reproduc button snippet spinner set increment hold
SWT,308270,1.0,1.0,1.0,program nativ code creat prefer file creat attach file
SWT,291253,1.0,1.0,1.0,widget size top grow swt set size size top shell grow trim resiz window resiz size class resiz shell initi resiz shell push grow text grow select listen widget rectangl rect shell height height rect shell set bound rect shell push listen widget select rectangl shell rect height rect width shell set bound rect swt push close close close select listen overrid close arg displai displai default shell shell shell set minimum size size set layout resiz set initi initi size shell minimum size shell swt trim shell size size shell layout resiz shell shell shell set bound size initi open shell dispos shell dispos displai read displai dispos
SWT,303818,2.0,0.5,0.5,composit snippet class set spinner swt select swt set dispos read result empti pass chanc composit
SWT,308496,1.0,1.0,1.0,swt browser org eclips swt browser handl dom event browser reproduc step reproduc launch swt browser navig enter mail requir
SWT,247216,1.0,0.50735295,1.0,displai event problem insert step displai system window version class shell displai shell add kei listen kei event state mask swt shift kei system mask swt swt kei swt shell shell open thread run event swt post swt swt kei swt kei post shell dispos displai event kei type event event event event code event snippet friend os version window prof version os run system shift
SWT,308329,2.0,0.5,0.5,tur arrai indexout run project run project en charact return tr charact rhel problem level compon ibm java turkish tr consol result arrai indexout bound displai step step charact select execut project linux sourc includ cout checkbox finish select select run run prompt run run program tr charact
SWT,304780,598.0,0.0016722408,0.0016722408,id
SWT,308724,1.0,1.0,1.0,widget text
SWT,298143,1.0,0.8333334,1.0,identifi multipl line show cocoa singl line visibl
SWT,290373,1.0,0.33596087,1.0,graphic honor mozilla macintosh mac os en kit khtml gecko version safari build id sourc point abut edg line point shown open front check editor creat sourc line extend char set
SWT,308500,1.0,1.0,1.0,browser listen safari
SWT,308057,3.0,0.33333334,0.33333334,text access delet data backspac
SWT,308381,1.0,1.0,1.0,scroll view
SWT,292665,1.0,1.0,1.0,open user window en rememb open open dialog specif directori directori
SWT,307681,1.0,1.0,1.0,build identifi set style rang length metric style text paint event receiv paint event event style length
SWT,307947,1.0,0.38455006,1.0,widget access object set control
SWT,305795,39.0,0.025641026,0.025641026,cocoa
SWT,305096,1.0,1.0,1.0,version shell set window snippet import swt shell test shell shell open set full screen displai step run snippet
SWT,212594,4.0,0.25,0.25,printer printer dispos job lifetim critic
SWT,213050,2.0,0.2524814,0.5,mous set list visibl call set visibl drop list mous drop list mous drop combo class drop shell displai drop border listen handl event visibl combo combo handl list visibl shell shell sleep
SWT,307403,1.0,0.5169492,1.0,access creat list suspend list label relat control list control set relat line creat widget widget line list composit line list scrollabl list composit composit list label boolean boolean boolean abstract list line creat dialog composit line creat line line abstract list select creat line list show list
SWT,295482,1.0,1.0,1.0,regexp code assist kei resp mozilla build identifi kei activ regular checkbox content press kei mess end po kei search activ activ code
SWT,305224,1.0,0.5277778,1.0,browser show scope show extern browser
SWT,303263,1.0,1.0,1.0,mode cf stop adob cf run mode stop
SWT,294737,1.0,0.75,1.0,file set filter extens extens point extens
SWT,297480,1.0,1.0,1.0,tabl show altern line background
SWT,36806,2.0,0.5,0.5,event close applic motif level applic switch
SWT,305095,1.0,0.22427091,1.0,fullscreen mode composit scale shell
SWT,305186,22.0,0.026337381,0.045454547,browser close
SWT,305230,1.0,0.4099561,1.0,encod locat event locat align
SWT,305332,1.0,1.0,1.0,taskitem reset string displai displai shell shell set imag snippet eclips swt icn task item system bar set overlai item set overlai open displai sleep displai app default eclips icn icon eclips swt eclips swt eclips task java rc file eclips swt eclips eclips swt widget java diff task java cocoa widget item mar swt cocoa task item java ns dock tile dock dock draw dock badg draw progress app set applic imag default return
SWT,305294,1.0,1.0,1.0,control print gc control bottom control nolong
SWT,305335,1.0,0.527027,1.0,taskitem work shell open
SWT,305704,4.0,0.16026454,0.25,font dialog return
SWT,304093,1.0,1.0,1.0,mac carbon drag listen set data swt problem drag swt carbon drag drag result creat file drag start big caus histori drag sourc java
SWT,305553,1.0,1.0,1.0,left border tab
SWT,305444,1.0,1.0,1.0,start eclips rtl argument part show tab maxim packag result
SWT,305537,1.0,1.0,1.0,tab gradient tab draw
SWT,305070,1.0,1.0,1.0,combo event doit kei kei doit event combo doit
SWT,302972,1.0,1.0,1.0,icon imag transpar pixel palett
SWT,303487,1.0,1.0,1.0,program program identifi error error jface
SWT,304606,1.0,1.0,1.0,scroll left select line left vista id interest swt eras item tabl empti
SWT,304802,1.0,1.0,1.0,size text text comput size swt return behavior test text field pixel
SWT,304750,1.0,1.0,1.0,iae task item cascad
SWT,303499,88.0,0.011363637,0.011363637,map font
SWT,302950,1.0,1.0,1.0,cdd postpaint event widget tree loop
SWT,301911,1.0,0.53125,1.0,exit cocoa dock check exit id check file
SWT,300995,1.0,1.0,1.0,cocoa run file viewer run swt messag java object class nscf autoreleas pool java ns autoreleas pool object class pool java autoreleas string autoreleas pool ns object string autoreleas pool
SWT,260533,1.0,0.51282054,1.0,menu inadvert focu
SWT,285223,1.0,0.36335123,1.0,listen navig site
SWT,298435,1.0,0.56666666,1.0,os shell full screen work window fullscreen
SWT,302861,1.0,1.0,1.0,program gio program
SWT,225401,12.0,0.083333336,0.083333336,canva gtk
SWT,271298,1.0,1.0,1.0,set window bit background swt test displai background color test label test test system text eclips ui tool id id versant tool splash id versant tool splash default window bit win linux bit linux bit window bit window win win platform
SWT,301212,1.0,1.0,1.0,mac os text style text clipboard rtf deff fonttbl fnil fs fi ql
SWT,69814,1.0,1.0,1.0,style text charact java jiang languag chines build driver eclips build includ version step problem text delet ud udc error charact delet blank text select charact mous expect result surrog charact delet text editor backspac action delet modifi eclips swt widget eclips custom style string cluster delet action
SWT,302053,1.0,1.0,1.0,label dispos call dispos dispos
SWT,301684,155.0,0.0032258064,0.006451613,cursor
SWT,301863,1.0,0.87363946,1.0,print dialog
SWT,294986,1.0,1.0,1.0,load wrong imag bmp imag mozilla de bug imag platform href cgi cgi win href default snapshot displai imag imag loader data imag snapshot bmp swt bmp imag dispos
SWT,185934,1.0,0.50298506,1.0,extend extensionpoint custom applic os travers session focu eclips feisti java gtk becaus os eclips
SWT,279454,1.0,1.0,1.0,tab item tip text string render
SWT,298942,1.0,1.0,1.0,xpcom refresh build mozilla version mozilla linux en rv gecko firefox uri web form
SWT,301018,1.0,1.0,1.0,listen listen dispos listen confus whilst debug browser browser
SWT,301091,1.0,1.0,1.0,warn swt access access object event children local set specif set swt
SWT,300641,1.0,0.5769231,1.0,warn warn temp swt access access line swt swt
SWT,252390,1.0,0.28404772,1.0,check tabl column
SWT,293931,1.0,1.0,1.0,number page platform
SWT,295483,2.0,0.5,0.5,version idl work
SWT,300070,1.0,1.0,1.0,warn temp src swt displai line string pid handl read warn src org swt widget java hex pid hex handl local variabl temp src line hex pid integ handl
SWT,299241,1.0,1.0,1.0,control site object
SWT,300056,14.0,0.071428575,0.071428575,layout
SWT,299094,1.0,0.5586708,1.0,eclips program prefix file
SWT,298612,1.0,0.5013459,1.0,gio descriptor call
SWT,299686,1.0,1.0,1.0,control result focu call swt code test enabl problem widget fulli drawn control check widget dynam creat control captur swt imag captur imag widget control start focu time imag attach test behavior os os galileo cocoa id java spot mode karl
SWT,298473,1.0,0.6952381,1.0,safari web navig blank text
SWT,298805,1.0,1.0,1.0,gtk api enabl
SWT,295959,3.0,0.33333334,0.33333334,widget receiv kei event mac
SWT,119192,1.0,1.0,1.0,combo mous mous listen
SWT,280005,1.0,0.46820512,1.0,swt build eclips step base point xhexcpmodul libgtk modul base point swt code xmthreadinfo state prio xmthreadinfo thread id nativ prioriti nativ polici eclips swt gtk context iter method swt intern context iter bytecod eclips displai read dispatch xestacktrac intern run loop bytecod requir
SWT,299302,1.0,1.0,1.0,combo text modifi verifi add text text listen notifi swt verifi text text end end charact charact mask mask notifi listen swt verifi doit doit text text break
SWT,299436,1.0,1.0,1.0,swt dnd drag bogu oper field
SWT,294542,21.0,0.023809524,0.04761905,issu
SWT,246505,1.0,1.0,1.0,instal combo travers combo swt travers event swt combo import import eclips combo import eclips swt kei import event kei event swt swt layout eclips widget eclips swt widget import swt widget displai import swt class throw displai default shell shell shell shell layout size point swt bound add kei listen kei kei event combo travers kei event button swt btn set bound set text abc shell displai read dispos
SWT,296284,1.0,1.0,1.0,xulrunn releas execut nsid ns afecd cfd global object script context ns adc script context nsid ns id cert invalid fail
SWT,297477,1.0,1.0,1.0,button set default button temporarili decor set default button button boolean button wm setfocu paramet set fals
SWT,297605,1.0,1.0,1.0,sec error invalid
SWT,298424,1.0,1.0,1.0,shell return cocoa method creat shell trim call comput trim rectangl result rectangl
SWT,297911,1.0,1.0,1.0,browser string view certif
SWT,297823,8.0,0.125,0.125,plain code code clarifi
SWT,297507,3.0,0.121629626,0.33333334,tabl tree show line visibl
SWT,295185,1.0,0.1327384,1.0,browser refresh pdf lead mozilla window nt khtml chrome build defect repeat refresh load pdf swt refresh nativ id nativ nativ unknown eclips swt intern win os destroi swt widget widget eclips widget shell java xestacktrac widget widget releas java swt widget org swt dispos java org shell org eclips jface window window org jface window window close java intern hard close workbench org window close workbench xestacktrac ui window access xestacktrac intern window run window java xestacktrac org eclips swt show org ui intern window close window java xestacktrac org window java xestacktrac eclips intern workbench org core runtim safe run safe xestacktrac org ui busi workbench java intern org ui run workbench org eclips show xestacktrac org intern close ui close ui intern workbench window window xestacktrac eclips ui intern window workbench java window xestacktrac show busi xestacktrac org intern java xestacktrac org jface handl shell xestacktrac org window window close xestacktrac widget listen handl event listen java xestacktrac swt widget tabl event xestacktrac swt widget event xestacktrac org swt event widget java org swt widget event eclips swt widget reproduc step reproduc creat rcp insid button swt button browser url pdf browser crash eclips close
SWT,188372,1.0,0.4764706,1.0,shown tabl tree custom draw
SWT,291128,3.0,0.33333334,0.33333334,level window
SWT,290395,9.0,0.11111111,0.11111111,gtk updat
SWT,188440,1.0,1.0,1.0,unset background imag inherit updat rc control background imag checkbox background mode parent swt inherit button parent inheirit background imag back origin swt parent show parent background imag checkbox background top level button parent button background region
SWT,185202,1.0,0.75,1.0,tab folder antialia color
SWT,295774,1.0,1.0,1.0,user window window nt rv build window print spooler run user print suddenli work
SWT,295856,1.0,1.0,1.0,progress bar select state user opera window nt de version build identifi progress bar state select
SWT,274963,1.0,0.43382356,1.0,id column select file show author width
SWT,295681,1.0,1.0,1.0,spinner widget japanes set user mozilla window window nt rv clr build spinner widget japanes set
SWT,295513,22.0,0.045454547,0.045454547,aiob layout
SWT,295368,8.0,0.045062978,0.125,widget dispos select eclips eclips swt error swt java swt error swt java swt swt swt java widget java eclips swt check widget widget java swt tab set select java ui set select java tab folder updat default eclips ui intern defaultpresent tab folder default folder part handl type eclips widget tabl send tabl java eclips swt send event widget eclips widget widget send event eclips swt widget widget send event widget java eclips swt filter java eclips widget displai filter displai java swt intern os swt gtk os iter widget displai java eclips ui applic open advisor eclips java ui intern thread java widget java eclips swt java swt widget messag swt widget displai eclips ui run ui ui access java eclips eclips databind realm run java eclips ui platform ui java eclips intern applic applic applic intern app handl intern adaptor eclips applic eclips eclips app eclips starter eclips adaptor starter eclips java nativ method impl invok method nativ nativ method invok accessor impl java method invok method java invok java eclips java eclips equinox
SWT,295232,1.0,0.37859288,1.0,add select listen select listen item tool item special behavior widget swt radio
SWT,294368,1.0,0.277599,1.0,mozilla swt app file loc cach issu
SWT,260407,1.0,0.2163138,1.0,issu blanket notif widget notif extens widget data specif subset
SWT,294335,5.0,0.2,0.2,textlayout
SWT,292227,1.0,1.0,1.0,focu creat user window nt gecko code comment java creat add listen event shell event gtk window plug button step launch java process id launch input plug button press button expect plug button becaus focu java focu move control
SWT,294171,2.0,0.5,0.5,scroll paint agent window window nt de problem event call area method outstand flush sourc ensur content canva drawn event intersect precis trigger paint event intersect scroll graphic import swt rectangl fill import eclips canva import eclips widget eclips swt widget event import swt widget import eclips widget canva scroll displai set layout fill set canva shell resiz buffer handl system println gc clip displai math math random math gc set event rectangl client listen resiz rectangl handl area client client area area width dest width width client height area height client height system println scroll canva scroll width system system scroll scroll scroll area client area open dispos displai read displai sleep displai
SWT,294053,1.0,0.15064879,1.0,inherit region shell scroll content scroll region
SWT,288468,1.0,0.54347825,1.0,widget event detail tree paint item event cocoa
SWT,293513,1.0,1.0,1.0,text posit text set text caret code analysi text set edit text set select rang caret build id
SWT,292281,51.0,0.019607844,0.019607844,view
SWT,72905,1.0,1.0,1.0,tab folder gain focu tab folder tab item tab item widget text
SWT,293490,1.0,1.0,1.0,tab item text carbon
SWT,293315,1.0,1.0,1.0,user mozilla en clr build intern browser prompt linux option
SWT,286040,1.0,1.0,1.0,imag save swt imag png encod write larg imag
SWT,278081,1.0,1.0,1.0,set thumb rang slider
SWT,281383,1.0,1.0,1.0,browser cooki set
SWT,274432,1.0,1.0,1.0,bring window size click screen button
SWT,235554,1.0,0.41798946,1.0,run window maxim context menu hidden
SWT,136932,1.0,1.0,1.0,move mous mous move area move mous button button move back tab
SWT,290568,1.0,1.0,1.0,agent macintosh os rv dispos drag drag version cocoa os
SWT,53184,1.0,1.0,1.0,form
SWT,292333,1.0,0.5030303,1.0,color dialog cocoa return agent window window nt gecko gtb clr os run version call color call color dialog
SWT,211983,1.0,1.0,1.0,column tabl rollov drawn control paint
SWT,72872,1.0,0.5113636,1.0,indent indent widget margin line widget label label
SWT,275979,1.0,0.3363595,1.0,version prefer click run line click edit click tab result box label laid begin resiz
SWT,292321,1.0,0.63657576,1.0,ns string releas
SWT,291486,4.0,0.09760932,0.25,browser ctrl
SWT,292187,2.0,0.5,0.5,ol client site clean
SWT,291788,1.0,1.0,1.0,focu cocoa os packag field set focu tab kei area
SWT,292119,1.0,1.0,1.0,swt balloon tool tip titl text text long
SWT,288964,1.0,1.0,1.0,open nt rv build function set open window listen navig regist navig call work step open nativ menu open set browser add trigger
SWT,277355,4.0,0.25,0.25,browser mozilla
SWT,291918,1.0,0.6666667,1.0,ns menu titl read combo item attribut set text attribut set empti
SWT,291724,1.0,1.0,1.0,link widget mnemon gtk
SWT,291726,1.0,1.0,1.0,gtk messag control click checkbox messag stderr gtk critic line gtk entri assert gtk entri fail gutf strlen assert fail
SWT,288474,1.0,1.0,1.0,save close editor reopen run process winword run
SWT,291209,1.0,1.0,1.0,imag tabl column left justifi sort
SWT,264398,5.0,0.2,0.2,widget focu react document sticki control
SWT,291307,6.0,0.16666667,0.16666667,menu imag support semi alpha transpar window vista
SWT,291354,1.0,1.0,1.0,test start swt control progress style swt indetermin progress bar size statu line eclips window progress end
SWT,289752,1.0,1.0,1.0,text swt style text disorag text import style text bidi system system run swt style text widget ctrl
SWT,60387,1.0,0.2987449,1.0,call web inf directori document class directori
SWT,291229,1.0,0.5772947,1.0,ctrl event mask
SWT,204582,2.0,0.1743295,0.5,mac ad launch
SWT,280277,1.0,0.5626984,1.0,leak file dialog newsgroup investig java applic elimin memori mac os grow number arrai ae impl object show creat java org eclips swt intern carbon os nav run function call swt spuriou
SWT,291030,1.0,1.0,1.0,scrollabl left corner
SWT,290759,5.0,0.14545456,0.2,shell enabl fals implement cocoa
SWT,278132,17.0,0.05882353,0.05882353,icon color id
SWT,289612,1.0,1.0,1.0,swt awt swt cocoa run snippet label swt
SWT,290635,1.0,0.625,1.0,swt control applic embed shell base user
SWT,228695,1.0,1.0,1.0,measur event eras paint event gtk attach snippet gtk item scroll
SWT,232560,46.0,0.02173913,0.02173913,packag move gtk
SWT,279408,1.0,1.0,1.0,share intern depth build reproduc intern browser visit share folder machin input url machin ip browser prompt usernam browser program webpag minut path visit file machin machin ip window servic internet explor
SWT,142593,1.0,1.0,1.0,tabl swt virtual swt border swt swt full select tabl thousand row column tabl scroll tabl drag scroll scroll applic drag scroll tabl move process swt thread
SWT,290320,1.0,0.40928686,1.0,shell updat ui mode ui mode ui mode info plist set
SWT,290397,13.0,0.07692308,0.07692308,access
SWT,290216,1.0,1.0,1.0,eclips swt awt swt awt java line import eclips swt intern cocoa
SWT,290240,1.0,1.0,1.0,call link set text text link call link set text text link anchor
SWT,290204,1.0,0.7,1.0,stock clear gtk cancel icon hint
SWT,290125,2.0,0.5,0.5,error src eclips isv swt widget style text java param argument tab stop
SWT,287234,8.0,0.125,0.125,empti tabl
SWT,289401,1.0,1.0,1.0,tracker object object screen select object hit creat tracker composit rectangl size move
SWT,289244,2.0,0.5,0.5,graphic draw text gdi
SWT,277714,1.0,0.35,1.0,open file click area slider scroll long mous
SWT,84620,2.0,0.2906432,0.5,onbeforeunload dispos
SWT,202414,1.0,1.0,1.0,link mnemon set claim mnemon ad link render link widget focu issu underscor render activ explor top level work set select folder set
SWT,289470,1.0,1.0,1.0,document receiv blank navig
SWT,289467,1.0,1.0,1.0,cocoa region add
SWT,288506,2.0,0.5,0.5,directori
SWT,279356,1.0,0.3672123,1.0,style line
SWT,148532,1.0,1.0,1.0,disabl tool item text imag
SWT,289974,1.0,1.0,1.0,swt swt mous swt mous swt mous deprec code
SWT,275070,10.0,0.1,0.1,code clip
SWT,133133,1.0,1.0,1.0,bidi os step file creat click open word digit
SWT,288857,1.0,1.0,1.0,compil run taskman gdi handl process tab run program
SWT,289219,1.0,0.3425926,1.0,find program text edit order handl
SWT,287307,1.0,0.5263158,1.0,gtk set gtk
SWT,277072,96.0,0.012198524,0.010416667,dialog displai
SWT,288856,1.0,0.55943155,1.0,browser respons return string onbeforeunload js event
SWT,288452,1.0,1.0,1.0,underlin badli agent gecko jaunti identifi underlin line crisp wash crisp os
SWT,288480,1.0,1.0,1.0,label creat swt view regist view ns view
SWT,281695,3.0,0.33333334,0.33333334,cursor
SWT,283217,22.0,0.045454547,0.045454547,print imag alpha transpar
SWT,288146,1.0,1.0,1.0,select clipboard locat click result
SWT,287495,2.0,0.5,0.5,index png
SWT,284858,1.0,1.0,1.0,widget tabl column result tabl swt cocoa
SWT,287665,1.0,0.530303,1.0,widget sheet dialog mac os mac os messag box creat bit sheet messag box creat close subsequ creat dialog dialog sens close click button click select
SWT,287694,13.0,0.07692308,0.07692308,widget spinner set increment arithmet
SWT,218562,1.0,1.0,1.0,dispos shell error bottom arg displai shell shell displai layout layout set bound swt handl event event event shell dispos dispos read displai sleep dispos java lang eclips widget decor restor decor eclips decor wm decor eclips swt control window proc java java swt widget java shell shell java swt displai window java eclips swt win os def nativ method eclips swt intern window java eclips swt call window proc shell widget window proc control eclips swt widget canva java decor window proc decor java widget shell eclips swt widget displai displai java eclips swt win window top swt decor bring top decor java eclips shell open win java
SWT,278886,1.0,0.1475642,1.0,set background set text result
SWT,287149,1.0,1.0,1.0,file empti os gtk file chooser set os gtk file chooser set filenam
SWT,276416,1.0,0.23329169,1.0,don press text field work
SWT,278489,1.0,1.0,1.0,text caret layout updat code add swt search cancel swt call set layout caret wrong revers composit caus caret displai locat
SWT,274532,1.0,1.0,1.0,scroll bottom virtual tabl build run select drag bottom item
SWT,278704,1.0,1.0,1.0,spinner nativ task editor emb widget ui code estim digit set maximum estim time set minimum estim increment estim set task hour data form kei draw toolkit text cocoa doubl text field
SWT,287278,1.0,1.0,1.0,mode editor step java editor file text drop button java label click anywher pointer run popup displai java eclips swt widget read displai java intern event loop eclips intern run ui java access eclips ui databind observ realm run java eclips ui eclips platform ui run platform ui eclips intern id applic id applic id applic eclips equinox intern app eclips app run intern run app eclips intern eclips app run starter eclips adaptor eclips starter run method accessor invok nativ accessor impl accessor java deleg method impl invok deleg impl java lang invok method equinox java java equinox java
SWT,142490,1.0,1.0,1.0,style text control
SWT,287119,1.0,1.0,1.0,code text text scroll left space bege
SWT,270531,1.0,0.5131579,1.0,cocoa metric termin emul courier gc advanc width figur space gc font high charact cocoa point
SWT,214807,4.0,0.06333057,0.25,xulrunn invalid
SWT,286063,1.0,0.508,1.0,widget vertic scroll bar control enabl
SWT,271765,1.0,1.0,1.0,disabl push enabl disabl enabl gtk
SWT,286687,1.0,1.0,1.0,gtk clip set transform gtk
SWT,285773,2.0,0.5,0.5,text combo text return text
SWT,262925,1.0,0.53225803,1.0,field version id matter locat attempt past password text enter
SWT,251270,1.0,1.0,1.0,window combo swt color
SWT,279441,1.0,0.2539795,1.0,verifi verifi select item
SWT,279052,1.0,1.0,1.0,gtk imag transfer jpeg png
SWT,280537,1.0,1.0,1.0,viewer owner draw label column column viewer draw label column column user label owner draw string widget string data data string error swt error argument state data object length equal thread java swt viewer column viewer viewer column column jface viewer handl event owner swt event widget event swt widget swt send measur item event cdd subitemprepaint wm child swt wm notifi swt composit composit java swt widget control wm java swt proc java swt window swt shell window proc widget window proc displai java intern win os window swt intern os os java widget java widget java swt widget window control widget window swt displai window proc java swt window swt window proc swt swt window proc swt widget window control widget window java swt window displai proc nativ win window swt widget window proc swt swt widget displai window swt win os window proc nativ win os window widget window java swt widget widget control proc java swt swt widget displai window proc displai java swt win send messag nativ win os java swt item swt widget column widget widget releas widget widget java remov test test test swt type handl event type java event event widget widget event displai swt widget
SWT,68194,3.0,0.33333334,0.33333334,ol client object
SWT,285641,1.0,1.0,1.0,add extens cleanup set add extens file open enter file
SWT,36802,2.0,0.5,0.5,autom
SWT,268789,1.0,1.0,1.0,creat editor microsoft word document window
SWT,282998,14.0,0.071428575,0.071428575,dispos imag mac
SWT,286113,6.0,0.16666667,0.16666667,select handl select
SWT,271703,4.0,0.25,0.25,print preview page
SWT,108792,1.0,1.0,1.0,horizont caret lost style text replac style rang occur sticki cu caret class occur updat press caret posit lass
SWT,279013,114.0,0.00877193,0.00877193,call set parent
SWT,285656,1.0,1.0,1.0,widget kei tabl kei kei map
SWT,278944,14.0,0.02429851,0.071428575,imag imag
SWT,279877,1.0,1.0,1.0,cocoa set clip wrong transform
SWT,284993,15.0,0.06666667,0.06666667,set alpha gc draw
SWT,280569,1.0,0.6984127,1.0,move space rich wrong space java editor activ space show background drag window space mous text editor expect rich hover result back space involuntarili shown
SWT,273678,2.0,0.5,0.5,top style bit shell parent cocoa
SWT,65796,1.0,1.0,1.0,button cell size small mac
SWT,281725,1.0,0.2721957,1.0,cocoa swt imag id step cocoa os imag version code problem platform imag limit cocoa note aren support tab tf tab swt data fill tab item item swt control set text set resourc ti tab swt ti set control ti set text ti shell open
SWT,283850,1.0,1.0,1.0,string arg shell shell fals browser browser shell browser data data type browser function object shell shell dispatch dispos
SWT,275900,1.0,1.0,1.0,id snippet creat multi text call set select text select
SWT,283108,32.0,0.03316886,0.03125,swt browser widget
SWT,279712,84.0,0.011904762,0.011904762,alpha
SWT,277356,1.0,0.504717,1.0,cocoa npe tree widget launch list open displai java lang org eclips swt child item tree java swt widget window org swt cocoa os msg send cocoa ns outlin view ns outlin view tree item redraw tree org swt item set imag org eclips set imag tree item org eclips jface viewer tree children abstract viewer jface abstract tree intern abstract tree java org intern refresh struct org tree select viewer content set list refer eclips visibl part java part eclips java eclips perspect perspect intern workbench widget thread run org async java org runtim impl nativ method accessor eclips
SWT,273850,1.0,0.5747968,1.0,swt mous widget arrow gtk build id add event combo caught window
SWT,278782,30.0,0.033333335,0.033333335,imag
SWT,278959,1.0,1.0,1.0,font data return font data font data font courier height width data subsequ call set height font data leav width font badli
SWT,282441,1.0,1.0,1.0,win menu trim shell task bar
SWT,278982,1.0,1.0,1.0,problem escap id fold label mnemon directli mnemon escap result result escap support part edit oper context version escap class class test editor edit escap class op cpp class class eclips window titl show cpp op escap support mnemon requir escap inform window
