bugId,effectiveness,keywords,tokens
46047,1,includ direct tag file file,issu includ direct insid tag file insid jar file
46011,1,access subject access control problem method filter applic filter chain call code determin don request respons respons princip servlet request req object arg req filter filter arg null els manner secur util princip null method creat princip privileg pea princip obtain subject princip call control attach,access princip subject subject access control context access princip subject subject access control context problem method intern filter applic filter chain call filter chain code determin princip don global secur enabl final servlet request req request final servlet respons respons princip princip http servlet request req user princip object arg object req secur util privileg filter filter class type arg arg null els manner secur util privileg call princip null method execut creat subject princip call subject privileg subject pea null propag princip obtain subject princip call subject subject access control context attach send solut
42673,1,virtual includ slash context applic slash context org apach ssi extern resolv simpli slash url includ patch context path strip path string path context norm context context final context path final string servlet path context path path length return path,ssi virtual includ broken context path slash context path applic slash method path context class org apach catalina ssi ssi servlet extern resolv simpli cut slash url includ patch includ context path strip path line string context path context norm context context path line ff protect string path context final string context path final string servlet path servlet path start context path return servlet path substr context path length return servlet path
42707,2,host,add host alia jmx doesn affect restart
42077,1,iter composit el resolv featur descriptor null,iter javax el composit el resolv featur descriptor return null
42693,1,jsp gener error recurs addendum version scenario structur render menu menuitem click node open submenu submenu call work fine make clear origin code render jsp root jsp direct menu choos test menu node node tomcat render menuitem menu otherwis label otherwis behaviour java tag emit compil silent warn logfil,jsp gener error recurs tagfil structur addendum version combobox scenario menu decrib tree structur render menu tagfil render menuitem render item leaf item click caus action node item click open level submenu render submenu call tagfil bodi work fine tomcat make clear pseudo code origin code volumin tagfil render menuitem tagx jsp root jsp direct attribut menu item choos test menu item node div node menu item label div var item item menu item children caus problem tomcat tag render menuitem menu item item otherwis div leaf menu item label div otherwis choos jsp root faulti behaviour tomcat gener java sourc tagfil reveal bodi tag method empti emit html compil silent error warn shown logfil
46247,30,svn properti,svn properti patch
46408,1,invalid secur util case thrown execut final method method final target final object target argument princip princip method fals assumpt catch privileg invoc target illeg access type stack trace provok shutdown enabl secur java lang class lang java lang reflect target org apach secur util execut secur util apach secur util privileg secur util java org catalina secur util util catalina core filter releas filter java org apach core standard stop java apach standard stop java org base remov child base java org apach startup host config undeploi host config java startup config java org catalina startup config org apach catalina util lifecycl lifecycl support org stop java apach catalina stop base java standard engin standard java org standard servic stop servic java java org apach catalina java reflect nativ invok nativ method sun reflect invok nativ method impl method invok deleg method accessor impl lang reflect method invok method java org apach startup stop sun reflect method impl invok nativ method accessor sun reflect method accessor impl java method invok method java apach daemon daemon daemon java,invalid cast secur util case privileg action thrown privat static void execut final method method final object target object final object target argument princip princip method fals assumpt catch block privileg action return invoc target illeg access type stack trace provok catalina shutdown enabl secur manag java lang class cast java lang illeg access cast java lang reflect invoc target org apach catalina secur secur util execut secur util java org apach catalina secur secur util privileg secur util java org apach catalina secur secur util privileg secur util java org apach catalina core applic filter config releas applic filter config java org apach catalina core standard context filter stop standard context java org apach catalina core standard context stop standard context java org apach catalina core base remov child base java org apach catalina startup host config undeploi app host config java org apach catalina startup host config stop host config java org apach catalina startup host config lifecycl event host config java org apach catalina util lifecycl support fire lifecycl event lifecycl support java org apach catalina core base stop base java org apach catalina core base stop base java org apach catalina core standard engin stop standard engin java org apach catalina core standard servic stop standard servic java org apach catalina core standard server stop standard server java org apach catalina startup catalina stop catalina java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org apach catalina startup bootstrap stop bootstrap java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org apach common daemon support daemon loader stop daemon loader java
46403,5,cooki explor,persist cooki written work internet explor safari
46397,2,handler jsp,potenti memori leak tag handler jsp id consum
46381,5,coerc express java lang,coerc el express java lang object break express concaten
46357,1,farm war nonsens econtain instanceof engin,farm war deploy nonsens condit farm war deploy code line econtain null econtain instanceof engin wrong condit
46261,1,context caus tomcat crash shutdown context caus tomcat shutdown work integr web applic manag tomcat appar upstream oop servlet work peopl irc previous paramet context xml tomcat featur remov tomcat read file irc work environ context xml file fcustomernam work shutdown crash nov pm http protocol paus paus coyot http nov apach core standard stop info stop org apach catalina startup host config remov context fcustomernam java org catalina org apach host config app host java org stop config java host config config java org support fire lifecycl event lifecycl support apach stop org base org apach catalina standard stop apach standard servic stop standard java catalina startup catalina java org catalina startup shutdown run catalina nov org coyot info stop coyot,context caus tomcat crash shutdown context caus tomcat crash shutdown year ago work integr tomcat web applic manag infrastructur process fix tomcat bug appar fix upstream oop applic deploi creat url product customernam servlet work peopl irc tomcat previous path paramet context xml file element tomcat featur remov tomcat tomcat recurs subdirectori read xml context file recommend irc suggest work environ put context xml file product fcustomernam xml work shutdown tomcat crash nov pm org apach coyot http http protocol paus info paus coyot http http nov pm org apach catalina core standard servic stop info stop servic catalina nov pm org apach catalina startup host config undeploi app warn error remov context product fcustomernam java lang null pointer org apach catalina core base remov child base java org apach catalina startup host config undeploi app host config java org apach catalina startup host config stop host config java org apach catalina startup host config lifecycl event host config java org apach catalina util lifecycl support fire lifecycl event lifecycl support java org apach catalina core base stop base java org apach catalina core base stop base java org apach catalina core standard engin stop standard engin java org apach catalina core standard servic stop standard servic java org apach catalina core standard server stop standard server java org apach catalina startup catalina stop catalina java org apach catalina startup catalina catalina shutdown hook run catalina java nov pm org apach coyot http http protocol destroi info stop coyot http http
46298,1,jdbc realm open null pointer driver doesn handl,jdbc realm open throw null pointer driver doesn handl jdbc url
46462,5,wiki prevent jasper constant packag,jsp wiki jsp compil prevent org apach jasper constant jsp packag
46471,1,tag file,compil tag file tag librari share packag
46564,4,don compil page encod,tagx file don compil document page encod case
46606,1,webdav,webdav servlet
38553,1,wrong client authent server set client user user ssl certif web webseit secur app web url web tomcat transport guarante guarante data login config method cert login tomcat restrict page client certif keystor work client certif authent certif client certif chain request bad request bad syntax bug,wrong http code fail client cert authent server xml set client auth tomcat user xml creat role user ssl certif metadata web xml privat url webseit creat secur constraint secur constraint web resourc collect web resourc app web resourc url pattern protect jsp url pattern web resourc collect auth constraint role tomcat role auth constraint user data constraint transport guarante confidenti transport guarante user data constraint secur constraint login config auth method client cert auth method login config secur role role tomcat role secur role result access restrict jsp page client certif browser keystor work wrong client certif http statu authent credenti client certif http statu client certif chain request stand bad request bad syntax bug case expect http statu
38197,1,pool tag jsp attribut,taglib pool bug tag jsp attribut
39396,1,request directori file incorrect http file index tomcat report full list fact img directori http jsessionid content accept accept en connect aliv mozilla msie window net clr info path return http server head content length apr gmt put request delet return result delet img http jsessionid af content length accept languag en nt sv net info return http type html charset utf content length date apr connect becaus request return danger verb scanner fals posit occur directori default file ad cbdf af content length accept connect compat window sv clr info path http apach bcbd path type text html charset gmt close,option request directori default file report incorrect list http verb option http request made tomcat directori default file index jsp tomcat report full list verb fact request gener img directori option img http cooki jsessionid ad cbdf af content length accept accept languag en connect aliv user agent mozilla compat msie window nt sv net clr info path return http server apach coyot head post put delet trace option content length date mon apr gmt connect close show destruct option put delet request delet put correctli return forbidden result delet img http cooki jsessionid ad cbdf af content length accept accept languag en connect aliv user agent mozilla compat msie window nt sv net clr info path return http forbidden server apach coyot content type text html charset utf content length date mon apr gmt connect close becaus initi option request return list danger verb directori flag secur vulner scanner fals posit issu occur directori default file option user manag http cooki jsessionid ad cbdf af content length accept accept languag en connect aliv user agent mozilla compat msie window nt sv net clr info path return http server apach coyot set cooki jsessionid bc bcbd path content type text html charset iso date mon apr gmt connect close
38570,1,doc base,doc base path webapp backslash insert
46696,1,miss al header trunk pool sign sh pool test apach test starvat test,miss al header file tomcat trunk don al header modul jdbc pool sign sh modul jdbc pool test org apach tomcat jdbc test starvat test java
46666,1,disabl aliv timeout correl connector http java start error request header disabl upload aliv aliv els socket set buffer pars request set start milli disabl upload timeout timeout flag connect timeout execut end longer amount time timeout code wait odd set disabl timeout aliv set set keepalivetimout implicit upload timeout disabl line disabl,disabl upload timeout aliv timeout correl http connector http processor java start error aliv pars request header disabl upload timeout aliv aliv timeout socket set timeout aliv timeout els timeout socket set timeout timeout input buffer pars request line request set start time system time milli aliv true disabl upload timeout socket set timeout timeout disabl upload timeout flag servlet longer connect timeout servlet execut end servlet longer amount time complet execut longer timeout data upload attribut set true code wait http request preced servlet process logic odd set disabl timeout fals aliv timeout set set keepalivetimout implicit enabl upload timeout disabl timeout unneccessari line disabl upload timeout aliv agre insight
46875,1,manag valv access session object call http invalid valid http session comet connect session session request request respons respons event event event type end event type session signal session object invalid comet set configur comet connect manag valv context xml listen web stacktrac session faster occur lang remov attribut org catalina session remov attribut session org standard remov standard apach session standard remov attribut standard session facad apach valv comet connect valv event comet manag valv org standard host host valv org valv event valv base org catalina core standard valv event org apach connector coyot adapt event adapt java org processor event http coyot handler event http java apach tomcat util run nio java util task executor java pool java java lang thread,comet connect manag valv concurr access session object call http session invalid call invalid valid http session object comet connect manag valv method session destroi http session event se event request request respons respons comet event event call concurr comet event event type end event type session end signal session destroi http session object invalid attribut hold comet request set remov event configur comet connect manag valv valv element context xml listen element applic web xml stacktrac session destroi bit faster error occur request process java lang illeg state remov attribut session invalid org apach catalina session standard session remov attribut standard session java org apach catalina session standard session remov attribut standard session java org apach catalina session standard session facad remov attribut standard session facad java org apach catalina valv comet connect manag valv event comet connect manag valv java org apach catalina core standard host valv event standard host valv java org apach catalina valv valv base event valv base java org apach catalina core standard engin valv event standard engin valv java org apach catalina connector coyot adapt event coyot adapt java org apach coyot http http nio processor event http nio processor java org apach coyot http http nio protocol http connect handler event http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java java util concurr thread pool executor worker run task thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java
46822,2,avoid instanti standard context,avoid redund instanti standard context
46866,1,time fgrep milli milli default random,seed time useless fgrep random system time milli random initi seed time milli unnecessari becaus seed initi default random constructor
41606,1,jsp call problem init call jsp enabl default web xml check interv defin fals jsp servlet load web propos org compil java compil boolean compil target file file class file exist long target target modifi jsw set class modifi modifi yuichiro,jsp init method call problem jsp init method call jsp background compil enabl default web xml defin check interv defin develop fals defin jsp servlet load startup tag web xml propos org apach jasper compil compil java public void compil boolean compil class boolean jspc mode throw file found jasper compil class file target file file ctxt class file target file exist long target modifi target file modifi jsw null jsw set servlet class modifi time target modifi method yuichiro
46958,1,manag xml interfac hard code path xsl,manag xml interfac hard code path xsl transform
46933,1,,java string manag
46982,1,access log valv correct transit problem log valv tc tc clock machin ubuntu tomcat tomcat access log access tomcat page dst transit mar jsp simpletag book jsp http processor mar jsp jsp http note tomcat correct jsp http http processor mar jsp jsp jspx html http processor jsp http btw ran tzupdat linwin jar version tzdata time zone data version tzdata org catalina log valv start time zone time calcul time offset raw offset calendar calendar instanc timezon int calendar offset time zone calcul time timezon raw offset base iv int offset save daylight save code offset daylight save timezon time becaus time time dst zone dst dst time period autumn correctli problem ahead springtim softwar offset correctli,access log valv report correct time incorrect offset spring dst transit problem access log valv tc tc platform system clock linux machin ubuntu case time march start tomcat messag tomcat access log access tomcat jsp page time dst transit mar jsp jsp simpletag book jsp http http processor mar jsp jsp tagfil jsp http http processor note offset dst transit tomcat restart offset correct mar jsp jsp jspx basic jspx http http processor mar jsp jsp jspx svgexampl html http http processor mar jsp jsp jspx text rotat jpg http http processor btw ran tzupdat test linwin java jar tzupdat jar tzupdat version jre time zone data version tzdata embed time zone data version tzdata problem org apach catalina valv access log valv start method initi time zone date formatt date timezon time zone default time zone dst calcul time zone offset timezon raw offset calendar calendar calendar instanc timezon int offset calendar calendar dst offset time zone dst calcul time zone offset timezon raw offset offset base iv int offset calendar calendar dst offset return time daylight save time timezon time daylight save code assum offset daylight save timezon idea locat timezon daylight save time hour offset becaus dst time period time zone dst time zone dst set dst time period set correctli transit autumn work correctli problem move ahead springtim softwar run month caus offset set correctli
46988,1,jmx task string final,jmx accessor task string constant final
46986,1,apach jasper public string org apach jasper constant variabl final constant,org apach jasper constant public arrai mutabl public string arrai org apach jasper constant arrai variabl final code arrai constant
46967,1,manag base random fix os file pass exist throw open code manag base set random doesn random log error proper handl mark kjw set static session strang debug global random input stream access control privileg privileg random dev random random exist return data stream input random long log debug log debug open random sourc kjw open catch warn random null automat random null,manag base set random file error handl fix platform os devic file dev urandom pass exist test throw io kind open code manag base set random file doesn handl result call random log error fail close random method add proper error handl correct mark kjw public void set random file string hack static file genar session id good strang debug global secur enabl random data input stream access control privileg privileg set random file els dev random sourc file file dev random sourc exist return random data input stream file input stream random read long log debug enabl log debug open dev random sourc catch io log debug error read dev random sourc kjw random null kjw open random close catch log warn fail close random kjw dev random sourc null kjw don automat random null
46991,1,byte receiv problem jk modul submit post method receiv sourc file handler method int invok msg msg throw time enabl ep msg request request req ep request log debug debug invok req request uri string set note ep note ep set context jk statu head info rp processor rp set stage stage servic log servic request req statu context finish req recycl counter line statu statu error error set keepal return object properti updat counter,byte receiv problem jk modul submit data post method byte receiv show sourc file jk coyot handler java inovk method public int invok msg msg msg context ep throw io ep log time enabl ep set long msg context timer pre request system time milli request req ep request respons req respons log debug enabl log debug invok req req request uri string set note ep note ep ep set statu msg context jk statu head request info rp req request processor rp set stage constant stage servic adapt servic req catch log info error servic request req ep statu msg context jk statu close finish req recycl req updat counter line recycl ep recycl ep statu msg context jk statu error return error ep set statu msg context jk statu rp set stage constant stage keepal return request object recycl byte read properti set line begin updat counter bug
46990,3,synchron target,synchron target midwai
46998,1,task factori,small fix task thread factori
46997,1,small task queue,small fix task queue
46961,2,org webapp class loader throw java,org apach catalina loader webapp class loader throw relat java bug
46909,1,jsp type gener applic java type java,jsp plugin error jsp plugin type applet gener type applic java applet type applic java applet firefox java plugin displai java applet becaus ad
46562,16,reader file window reader solv,reader close shtml file lock window close reader solv problem
42579,1,realm activ directori respond result directori host server user suffici server user search search dn user append bit form ldap server dn discov tomcat cursori svn repo tomcat bug present attach,patch jndi realm fail pars absolut activ directori respond queri search result discov directori host server user base suffici identifi singl server user search jndi realm assum search result creat dn user append bit back wrong absolut url form ldap server encod user dn discov issu tomcat cursori svn repo tomcat reveal bug present patch issu attach
46354,3,limit buffer caus arraycopi,limit buffer set caus arraycopi error
46984,11,server error method error,server incorrectli report error bad method report error
47013,1,jsp startup,jsp compil startup servlet
37929,1,invalid caus page method fail servlet http http session attribut state session invalid jsp invalid page context find state becaus page context find eventu session session method process request session impact impl public int attribut scope string call privat int public find string call attribut string public void remov final string privat void process attribut session simpli scope set becaus invok specif scope spec state illeg state thrown call context attribut foo foo session state scope request invalid time remov catch unnecessari privat void remov string attribut page scope remov attribut request scope session remov attribut illeg fall applic remov attribut catch full remov final string check throw npe remov attribut scope attribut final string int call remov scope remov scope remov won throw request remov attribut thrown session scope illeg app context attribut document thrown check string throw remov remov session null call scope illeg thrown invalid remov servlet regist code appserv webtier java apach catalina core applic remov catch throwabl listen throw remov action thrown wrap insid ensur caus remov string modifi remov string remov attribut page attribut remov attribut scope state session invalid fall applic scope applic scope ymmv page context impl context impl dec return request scope null attribut null session catch applic context return session null session attribut null illeg session invalid scope null attribut string remov request session session scope illeg state applic attribut applic catch remov scope writer,invalid session caus page context method fail javax servlet http http session method attribut attribut throw illeg state call session invalid code jsp page session invalid object obj page context find attribut foo illeg state thrown becaus page context find attribut eventu call session attribut session invalid session invalid simpli method process scope page request session applic impact method page context impl public int attribut scope final string call privat int attribut scope string public object find attribut final string call privat object find attribut string public void remov attribut final string call privat void remov attribut string fix catch illeg state process attribut session scope code simpli process applic scope worri set attribut becaus invok specif scope spec state java lang illeg state thrown call invalid session page context set attribut foo foo page context session scope java lang illeg state scope page context session scope page request particip session session invalid time fix method remov attribut string catch block unnecessari privat void remov attribut string remov attribut page scope remov attribut request scope session null remov attribut session scope catch illeg state session invalid fall applic scope remov attribut applic scope catch remov simpli full analysi start remov attribut final string check null throw npe call remov attribut remov attribut call remov attribut scope scope remov attribut final string final int scope call remov attribut scope remov attribut scope page scope attribut remov won throw request scope request remov attribut document thrown session scope throw illeg state session null app scope context remov attribut document thrown null check remov attribut final string throw npe situat remov attr page request scope throw npe won remov attribut check session null call remov attribut session scope illeg state thrown invalid case remov attribut applic servlet context scope regist listen notifi code appserv webtier src java org apach catalina core applic context remov attribut catch throwabl listen throw catch block unnecessari remov action scope thrown wrap insid catch ensur scope caus subsequ remov bypass remov attribut string modifi privat void remov attribut string remov attribut page scope remov attribut request scope session null remov attribut session scope catch illeg state session invalid fall applic scope remov attribut applic scope glassfish ymmv jasper diff page context impl java dec page context impl java dec return request scope session null session attribut null return session scope catch illeg state session invalid fall applic scope context attribut null return session null session attribut null return catch illeg state session invalid fall applic scope null return return context attribut privat void remov attribut string remov attribut page scope remov attribut request scope session null remov attribut session scope catch illeg state session invalid fall applic scope remov attribut applic scope catch remov simpli remov attribut applic scope public jsp writer
46925,1,nest jndi realm recurs,nest group jndi realm recurs implement
47046,1,bean,shutdown unregist bean
47050,1,standard valv statu messag,standard host valv statu unnecessarili html escap error messag
47111,1,resourc docu string manag,cach resourc docu string manag
47234,1,start member impl mcast applic tomcat member time cluster produc time node claim start node readi true suspect fail fals time member true suspect fals fals time remot member fals fail aliv time member fals fail fals code member member member member local member channel local member true local member code due time issu start mcast start member public start level local member set servic time system time mcast servic impl local impl creat start mcast store start time public class servic impl servic start start level servic system time milli time servic time member member local set member time time servic time local member impl start time public class public byte data null cach data null surpris system profil long aliv milli servic byte buffer byte long data tribe mbr begin length weird behaviour imho fix set servic compon asap ve verifi trunk,servic start time member impl mcast servic impl tribe cluster modul applic tomcat member aliv time sort cluster member bug produc node start time node claim node start node remot member readi true suspect fals fail fals aliv time local member readi true suspect fals fail fals aliv time node remot member readi true suspect fals fail fals aliv time local member readi true suspect fals fail fals aliv time code member member group channel member print remot member member local member group channel local member true print local local member code due time issu node claim start case issu occur becaus mcast servic start assign start time local member public class mcast servic public void start int level local member set servic start time system time milli impl mcast servic impl local member impl start level creat start mcast servic impl store servic start time public class mcast servic impl protect long servic start time public void start int level servic start time system time milli start time time local member impl servic start time public class mcast servic public member local member boolean aliv aliv local member null impl null local member set member aliv time system time milli impl servic start time return local member member transmit throw network member impl servic start time public class member impl public byte data boolean getal boolean reset reset data pkg null cach data pkg null getal surpris system time milli show profil long aliv system time milli servic start time byte buffer byte long aliv data pkg tribe mbr begin length return data pkg produc weird behaviour imho fix set servic start time compon issu affect code fix asap ve verifi code present trunk repositori ariel
47216,1,http processor action code action action req addr attribut local addr local addr socket address host check null check everywher els method bug method processor pars host refer socket check process guarante won return socket host public call method,npe http processor action code line els action code action code action req local addr attribut local addr null local addr socket local address host address fail check socket null check everywher els method bug method http processor pars host refer socket check null class call process socket guarante won null process return socket set null pars host method public call socket null pars host method privat
47158,1,log valv condit problem,access log valv race condit problem
47299,1,overrid context embed becaus session fire check check,overrid standard context embed case becaus standard session fire event standard session fire event check string class instanceof check
47343,1,deploi xml,fail deploi updat context xml
47369,2,request backup,delta request reset backup manag
47308,3,join cluster membership,join cluster membership
47389,1,delta session listen replic fals,delta manag doesn session replic notifi session listen replic fals
38352,1,catalina polici add polici file specif base permiss home common java tmpdir servlet context tempdir readabl compliant tmpdir servlet,addit entri default catalina polici file patch add addit entri catalina polici file specif catalina base share directori ad equal permiss catalina home common java io tmpdir readabl javax servlet context tempdir readabl compliant spec directori java io tmpdir tomcat point javax servlet context tempdir read write delet spec requir
47439,1,connect pool connect null return java driver result,pool connect connect fail check null connect pool connect connect fail check null return java sql driver connect method result npe connect
47440,1,sql statement select test jdbc support select sql case select solut test,remov db specif sql statement test case select test case assum jdbc support select valid sql statement case derbi requir tabl select solut patch valid queri defin properti set test select
37984,1,java md password jndi realm open ldap user attribut user md prefix ldap standard convent convent jndi portion patch accomplish verifi,jndi realm java handl md password jndi realm authent open ldap open ldap ve configur user password attribut user md digest prefix string md ldap expert prefix standard convent assum convent jndi realm strip md portion sha attach patch accomplish verifi work environ
37933,157,tomcat,bug tomcat
47478,1,delta notifi,delta session notifi listen replic backup manag
39231,1,jaa login broken issu custom implement correctli tomcat thing spec login context invok login modul login context call login context method caller server client login context method guess solut tomcat instanc login context user session tomcat context session session hope correctli interpret jaa,jaa contract login modul broken issu custom jaa login modul logout method call guess implement correctli tomcat thing jaa spec login context logout suppos invok logout method login modul configur login context call login context logout method caller method server client tomcat access login context client tomcat respons call method guess solut tomcat instanc login context user session tomcat invok login context logout session invalid session time invalid explicit hope correctli interpret jaa spec
47524,1,mcast servic executor event,mcast servic impl executor dispatch event
40380,1,potenti standard session boolean mark session expir return man synchron null return,potenti syncro problem standard session expir boolean public void expir boolean notifi mark session expir expir return man land synchron manag null return expir true
47515,2,session,tomcat replic session start
40551,1,sticki session manag enter failov cluster balanc unavail redistribut bound failov occur becaus jessionid jvm origin node indetermin attach patch node don replac browser cooki,sticki session persist manag enter indetermin state node failov cluster node load balanc sticki session node unavail session bound node redistribut case mod jk session bound whichev node failov occur becaus jessionid jvm rout origin fail node session indetermin state lose sticki properti attach patch trigger session rebind node jvmrout don match replac jessionid browser cooki
41059,1,class loader clear refer break class loader manual set variabl clear refer result np expect problem,web app class loader clear refer code break run thread web app class loader stop manual set static final variabl null clear refer method result np es thread stop expect final static variabl null problem hot deploi unload fail termin deploi
47518,1,valv invok method refer exist method valv interfac hasn updat snip websit gener return valv execut context http invok return perform action output stream respons invok method return method exist valv interfac version replac respons doc patch request expect replac invok request note doc problem pleas separ,valv interfac javadoc invok method refer exist method valv interfac javadoc hasn updat tc snip tc websit guess respons gener control return call valv pipelin execut context invok modifi http header includ respons invok method return perform action output stream respons invok method return invok method exist valv interfac version replac invok request respons happi doc patch invok request respons expect replac invok request respons note doc problem pleas log separ
46907,1,jasper log enabl http stream jsp tomcat rememb number jasper request consum http request arriv begin http stream workaround debug japser class jasper http request run,jasper log web app classpath debug level enabl prevent read http post stream jsp tomcat don rememb rev number machin log classpath web app configur log debug level jasper dump http post request bodi debug trace consum http servlet request input stream arriv unus user begin jsp code http servlet request input stream stream end workaround disabl debug trace japser class log properti jasper consum http servlet request input stream mode run
41824,17,type,unabl nest type tld
47568,1,test tomcat directori test tomcat,test tomcat fail delet work directori test tomcat set creat work directori delet tear
47583,2,occasion test concurr,fix occasion test failur test concurr
47576,1,error misspelt fair queue java multi queue throw unsupport throw,javadoc error misspelt file fair block queue java multi lock fair block queue java throw unsupport oper throw unsupport oper
47569,1,clear test tomcat start tree tomcat work delet test,test case clear test case test tomcat start tomcat server creat directori tree tomcat work delet test finish
47612,1,string abstract creat,patch fix unsaf public string arrai abstract creat statement interceptor
47705,1,arithmet manag receiv arithmet expir tomcat manag session timeout web xml thrown idl paramet expir path xxx idl mm session timeout result error exec org apach catalina core applic contextpath java apach manag session java org apach catalina manag html manag servlet java org manag manag expir html org manag manag manag servlet java apach catalina manag html servlet html manag servlet java javax servlet servic servlet javax servlet http http servlet servlet org apach intern applic filter chain apach filter filter applic filter org apach catalina core valv standard java org apach context valv invok context valv java org apach authent base invok java catalina standard host host valv report invok valv java org apach standard engin standard engin java apach connector adapt servic adapt java org http nio process processor java apach http nio protocol http handler nio org apach tomcat net nio socket run endpoint pool executor worker pool executor java util pool worker executor java lang thread,arithmet expir session manag receiv arithmet expir session tomcat manag webapp thrown session timeout set webapp web xml thrown idl paramet expir path xxx idl mm long session timeout result stacktrac error http exec org apach catalina core applic context html manag manag servlet session contextpath java lang arithmet org apach catalina manag manag servlet session manag servlet java org apach catalina manag html manag servlet session html manag servlet java org apach catalina manag html manag servlet expir session html manag servlet java org apach catalina manag html manag servlet html manag servlet java org apach catalina manag html manag servlet post html manag servlet java javax servlet http http servlet servic http servlet java javax servlet http http servlet servic http servlet java org apach catalina core applic filter chain intern filter applic filter chain java org apach catalina core applic filter chain filter applic filter chain java org apach catalina core standard wrapper valv invok standard wrapper valv java org apach catalina core standard context valv invok standard context valv java org apach catalina authent authent base invok authent base java org apach catalina core standard host valv invok standard host valv java org apach catalina valv error report valv invok error report valv java org apach catalina core standard engin valv invok standard engin valv java org apach catalina connector coyot adapt servic coyot adapt java org apach coyot http http nio processor process http nio processor java org apach coyot http http nio protocol http connect handler process http nio protocol java org apach tomcat util net nio endpoint socket processor run nio endpoint java java util concurr thread pool executor worker run task thread pool executor java java util concurr thread pool executor worker run thread pool executor java java lang thread run thread java
47378,2,servlet map map file list list servlet defin servlet index servlet map set file,file servlet map web applic servlet map file server return directori list list disabl jsf servlet defin servlet map jsf face servlet index jsf list file directori list disabl custom servlet defin map set file map
47826,1,error catalina bootstrap java repositori index catalina replac repositori catalina home repositori substr catalina home token length els repositori home catalina home index base token repositori substr catalina repositori catalina base length catalina base substr base token length log enabl log debug replac line debug expand repositori,log statement error org apach catalina startup bootstrap java local repositori boolean replac fals string repositori repositori index catalina home token replac true repositori repositori substr catalina home repositori substr catalina home token length els repositori catalina home repositori substr catalina home token length repositori index catalina base token replac true repositori repositori substr catalina base repositori substr catalina base token length els repositori catalina base repositori substr catalina base token length replac log debug enabl log debug expand replac line log debug expand repositori
47828,1,tomcat set silent tomcat set type setter doesn,tomcat set silent set silent boolean tomcat set silent set silent boolean nicer client java bean type setter doesn make sens set unset
47820,1,static tomcat method static servlet tomcat static don method uniform tomcat add string string requir instanc pass static,static util method tomcat instanc method static add servlet method tomcat static don state instanc isn cleaner instanc method api uniform tomcat instanc instanc consist pattern add servlet string string string search context requir instanc pass static method
46950,1,ssl renegoti cert part connect certif ssl renegoti request browser webapp ssl connector config id config method client method realm secur constraint id secur resourc web web pattern cert pattern http http http http post http http method http http method head http data user data guarante data constraint cert ssl connect certif,ssl renegoti occur resourc client cert auth request part webapp requir ssl connect client certif ssl renegoti request client certif browser configur ad webapp ssl connector login config id login config auth method client cert auth method realm wp realm login config secur constraint id secur constraint web resourc collect id web resourc collect web resourc url pattern login cert url pattern http method delet http method http method http method http method post http method http method put http method http method head http method web resourc collect user data constraint id user data constraint transport guarante confidenti transport guarante user data constraint secur constraint request login cert requir ssl connect isn client certif request
47161,1,manag executor page thread statu manag servlet executor thread pool incorrect displai relat executor link expos jmx,manag executor statu page displai thread pool statu manag servlet executor standard thread pool inform connector caus incorrect inform displai connector configur executor relat topic connector executor link expos jmx fix
47225,2,wrong path set char mapper intern,wrong argument redirect path set char mapper intern map wrapper
47866,1,pointer tomcat webapp java pointer apach loader resourc webapp java lang loader java launch server context load bit complic,null pointer embed tomcat webapp class loader stop noformat caus java lang null pointer org apach catalina loader webapp class loader find resourc webapp class loader java java lang class loader resourc class loader java noformat launch server add context load resourc classpath bit complic ll narrow
47499,1,bind assign request cite attempt proper lost bind address java socket socket bind plain impl bind plain net server bind server socket java net server init socket init socket java net server socket server impl factori impl socket factori impl jsse factori socket factori org pool init endpoint endpoint apach coyot http base catalina connector initi servic initi,insight bind assign request address cite address attempt listen port proper chain info lost java net bind assign request address java net plain socket impl socket bind nativ method java net plain socket impl bind plain socket impl java java net server socket bind server socket java java net server socket init server socket java javax net ssl ssl server socket init ssl server socket java privaspher net ssl ssl server socket impl init ssl server socket impl java privaspher net ssl ssl server socket factori impl creat server socket ssl server socket factori impl java org apach tomcat util net jsse jsse socket factori creat socket jsse socket factori java org apach tomcat util net pool tcp endpoint init endpoint pool tcp endpoint java org apach coyot http http base protocol init http base protocol java org apach catalina connector connector initi connector java org apach catalina core standard servic initi standard servic java
