bugId,effectiveness,keywords,tokens
113058,1,imag descript error dynam step preview imag report page engin expr time detail express empti express empti expect,error messag preview dynam imag descript error messag preview dynam imag step reproduc dynam imag attach preview result imag error messag error report page error imag null error data engin invalid js expr time detail invalid javascript express null express null empti express null empti expect result error messag preview dynam imag
113329,1,cascad paramet detail cascad data set jtd sqlserver spmdb test select account select id id select type list set list limit press preview parmet result error paramet set incompat data type expect result,cascad paramet error detail cascad paramet group run step reproduc cascad paramet set data set jdbc jtd sqlserver spmdb test select account select account id displai text account id select displai type list box set list limit press preview select parmet press result error requir paramet set set incompat data type expect result paramet preview
113320,25,point float type paramet click report paramet type dynam paramet step reproduc sqlserver dataset account paramet type account account drag paramet grai set paramet show report paramet click preview step paramet step ava lang report paramet dialog paramet org report paramet sc paramet paramet java report paramet paramet widget paramet dialog org ui paramet paramet org jface creat java org jface dialog report intern preview preview type type org swt send event event swt widget widget swt swt read dispatch org ui workbench org org eclips intern workbench creat org ui platform ui org applic intern org adaptor org starter sun accessor invok sun accessor deleg method accessor reflect invok launcher main org org main launcher main,null point thrown preview float type dynam paramet descript null point thrown click show report paramet button preview float type dynam paramet step reproduc datasourc sqlserver dataset account scr dynam paramet listbox type select column account id select displai text account nm drag paramet layout preview select list button grai set null option paramet preview click show report paramet button expect result step select click preview step paramet dialog show result step button grai step null point ava lang null pointer org eclips birt report design intern ui dialog input paramet dialog para meter requir input paramet dialog java org eclips birt report design intern ui dialog input paramet dialog rend sc alar paramet input paramet dialog java org eclips birt report design intern ui dialog input paramet dialog render paramet widget input paramet dialog java org eclips birt report design intern ui dialog input paramet dialog creat dialog area input paramet dialog java org eclips jface dialog dialog creat content dialog java org eclips jface window window creat window java org eclips jface dialog dialog creat dialog java org eclips birt report design intern ui editor preview preview editor mou se preview editor java org eclips swt widget type listen handl event type listen java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run ui workbench java org eclips ui intern workbench creat run workbench workbench java org eclips ui platform ui creat run workbench platform ui java org eclips ui intern id id applic run id applic java org eclips core intern runtim platform activ run platform activ java org eclips core runtim adaptor eclips starter run eclips starter java org eclips core runtim adaptor eclips starter run eclips starter java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org eclips core launcher main invok framework main java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java
113496,21,throw null set custom select australia select austria birt engin impl result iter group kei result iter java birt engin result iter group result iter report engin api impl paramet select cascad group org eclips report intern input select java birt report intern input java eclips intern refresh dialog org eclips birt report design intern input access paramet java eclips birt design intern input modifi input java type event listen java org swt send swt java org org eclips swt send eclips swt combo eclips birt report org birt report intern dialog paramet eclips report intern ui dialog access paramet org eclips intern dialog input modifi input eclips widget type java eclips send eclips swt org eclips swt send widget java swt widget java org eclips wm command child org eclips control swt eclips swt displai window proc java org swt intern win call proc nativ method intern os call os swt widget combo call java org swt org eclips swt window proc window proc eclips intern messag nativ method win java eclips displai org eclips jface window java org window org eclips birt design intern base base java report intern abstract preview abstract multi birt design intern ui part page abstract page java org eclips design report multi widget select multi page eclips swt type handl eclips swt widget event tabl event tabl eclips java eclips send java eclips swt send swt java eclips tab folder set select folder java eclips swt custom folder java tab folder handl tab java org eclips swt tabl tabl java org java org displai defer event dispatch displai java org intern event org intern workbench creat workbench org eclips ui platform org applic org eclips intern runtim activ java eclips core runtim starter run eclips starter org runtim adaptor nativ method impl nativ method sun nativ method unknown deleg method accessor reflect method org launcher main launcher main basic main main main java,cascad paramet throw null pointer excpet preview step creat data sourc samepl db creat data set custom creat cascad paramet contri state citi preview select australia select austria org eclips birt data engin impl result iter group kei equal result iter java org eclips birt data engin impl result iter find group result iter java org eclips birt report engin api impl paramet task select choic cascad group paramet task java org eclips birt report design intern ui dialog input paramet dialog select choic input paramet dialog java org eclips birt report design intern ui dialog input paramet dialog build choic list input paramet dialog java org eclips birt report design intern ui dialog input paramet dialog refresh cascad paramet input paramet dialog java org eclips birt report design intern ui dialog input paramet dialog access input paramet dialog java org eclips birt report design intern ui dialog input paramet dialog modifi text input paramet dialog java org eclips swt widget type listen handl event type listen java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget widget send event widget java org eclips swt widget widget send event widget java org eclips swt widget combo remov combo java org eclips birt report design intern ui dialog input paramet dialog build choic list input paramet dialog java org eclips birt report design intern ui dialog input paramet dialog refresh cascad paramet input paramet dialog java org eclips birt report design intern ui dialog input paramet dialog access input paramet dialog java org eclips birt report design intern ui dialog input paramet dialog modifi text input paramet dialog java org eclips swt widget type listen handl event type listen java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget widget send event widget java org eclips swt widget widget send event widget java org eclips swt widget combo wm command child combo java org eclips swt widget control wm command control java org eclips swt widget control window proc control java org eclips swt widget displai window proc displai java org eclips swt intern win os call window proc nativ method org eclips swt intern win os call window proc os java org eclips swt widget combo call window proc combo java org eclips swt widget control window proc control java org eclips swt widget combo window proc combo java org eclips swt widget displai window proc displai java org eclips swt intern win os dispatch messag nativ method org eclips swt intern win os dispatch messag os java org eclips swt widget displai read dispatch displai java org eclips jface window window run event loop window java org eclips jface window window open window java org eclips birt report design intern ui dialog base dialog open base dialog java org eclips birt report design intern ui editor part abstract multi page layout editor pre preview abstract multi page layout editor java org eclips birt report design intern ui editor part abstract multi page layout editor page abstract multi page layout editor java org eclips birt report design ui editor report editor page report editor java org eclips ui part multi page editor part widget select multi page editor part java org eclips swt widget type listen handl event type listen java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget widget send event widget java org eclips swt widget widget send event widget java org eclips swt widget widget notifi listen widget java org eclips swt custom tab folder set select tab folder java org eclips swt custom tab folder mous tab folder java org eclips swt custom tab folder handl event tab folder java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run ui workbench java org eclips ui intern workbench creat run workbench workbench java org eclips ui platform ui creat run workbench platform ui java org eclips ui intern id id applic run id applic java org eclips core intern runtim platform activ run platform activ java org eclips core runtim adaptor eclips starter run eclips starter java org eclips core runtim adaptor eclips starter run eclips starter java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok unknown sourc sun reflect deleg method accessor impl invok unknown sourc java lang reflect method invok unknown sourc org eclips core launcher main invok framework main java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java
108975,7,chart interact bp,visibl toggl chart interact bp
113210,1,error reproduc add sampl databas tabl order tabl report report result reopen error file error plug plug birt plug id org model code design file syntax error design syntax error error line tag tabl eclips report parser code error id messag id tabl report bodi line label eclips report model parser parser code error design parser id messag id label duplic report header line tag birt report parser parser code error element id id bodi header cell tag label org report model design parser error design id id bodi line label org design error design parser element id id label report cell label birt model design parser design parser duplic id label report line tag model parser design element id id label bodi footer cell tag label eclips birt model parser code parser line data model parser code error design element id data column line tag eclips birt report model parser parser code parser duplic element id data tabl line tag data birt parser parser error design element id id data tabl header tag org birt model parser design parser code error element id data header cell tag data org eclips report parser code design parser element id data tabl line data org eclips model parser design parser messag tabl header cell line tag data org birt model parser error parser id messag id data detail,report design syntax error step reproduc creat report add sampl databas dataset tabl order drag tabl report close report reopen expect result report reopen result report reopen error show error design file syntax error error found plug eclips org plug birt model plug id org eclips birt report model version error code error design file syntax error error messag error design file syntax error error found line tag tabl org eclips birt report model parser design parser code error design parser duplic element id messag id tabl duplic report bodi column line tag label org eclips birt report model parser design parser code error design parser duplic element id messag id label duplic report bodi header line tag label org eclips birt report model parser design parser code error design parser duplic element id messag id label duplic report bodi header cell line tag label org eclips birt report model parser design parser code error design parser duplic element id messag id label duplic report bodi detail line tag label org eclips birt report model parser design parser code error design parser duplic element id messag id label duplic report bodi detail cell line tag label org eclips birt report model parser design parser code error design parser duplic element id messag id label duplic report bodi footer line tag label org eclips birt report model parser design parser code error design parser duplic element id messag id label duplic report bodi footer cell line tag label org eclips birt report model parser design parser code error design parser duplic element id messag id label duplic tabl column line tag data org eclips birt report model parser design parser code error design parser duplic element id messag id data duplic tabl column line tag data org eclips birt report model parser design parser code error design parser duplic element id messag id data duplic tabl column line tag data org eclips birt report model parser design parser code error design parser duplic element id messag id data duplic tabl header line tag data org eclips birt report model parser design parser code error design parser duplic element id messag id data duplic tabl header cell line tag data org eclips birt report model parser design parser code error design parser duplic element id messag id data duplic tabl header cell line tag data org eclips birt report model parser design parser code error design parser duplic element id messag id data duplic tabl header cell line tag data org eclips birt report model parser design parser code error design parser duplic element id messag id data duplic tabl detail
113730,1,relationship datasourc sampl creat select creat paramet ordernumb paramet orderd paramet dialog child paramet select,wrong relationship cascad paramet creat datasourc sampl creat dataset select classicmodel order creat cascad paramet parent paramet ordernumb child paramet orderd pull paramet layout preview click paramet dialog paramet parent paramet child paramet select
119720,5,pii instal page pii instal page label directori label sourc sourc directori,pii unsupport escap charact web facet instal page properti pii unsupport escap charact web facet instal page properti context root label context root context root label invalid context root invalid content dir label content directori content dir label invalid content directori invalid sourc dir label java sourc directori
113055,1,dynam imag descript imag expect imag reproduc dynam imag radio imag imag result imag binari imag imag preview imag show,dynam imag review button expect disabeld imag click descript dynam imag review button expect disabeld imag click step reproduc drag imag layout view select dynam imag radio box click bind bind imag imag data set column click preview button result imag click preview button expect result binari imag databas preview imag builder disabl preview button click preview button imag data base show
113047,1,chidren list set editor queri descript chidren sourc data editor page reproduc sql statement data set editor data page data data databas column inform chidren node data set set editor queri close data set reopen children list expect data sourc,chidren node list data sourc data set data set editor page queri tab descript chidren node list data sourc data set data set editor page queri tab step reproduc data set sql statement data set editor data sourc page data sourc data sourc databas tabl column inform result chidren node list data sourc data set data set editor page queri tab close data set editor reopen children list expect result data sourc data sourc children list
101655,1,abil write custom compon ad benefit add compon legend ax point rich gener dataset chart clutter data abil dataset visual event item data set data set area trigger event potenti exploit chart write event experi,abil write custom event handler chart compon ad benefit abil add custom event handler chart compon legend item titl bar ax data point rich user experi case scenario line chart gener dataset dataset point visual chart clutter data abil filter dataset runtim simpli visual solut event handler legend item event handler legend item data set control visibl data set plot area event trigger mous event legend item scenario potenti exploit chart framework write custom event handler rich user experi
114470,1,smoke error messag throw throw step base datetim input date result result page tabl error data error detail type convert date convert date,smoke error messag throw date tabl filter descript error messag throw date tabl filter step reproduc datasourc dataset datetim column insert tabl filter base datetim column input date date save preview expect result filter work error result error report page error tabl tabl error data engin data convers error time detail error data type convers convert date convert date
114886,4,set everytim everytim set font highligh displai set set,accept font set highlight editor everytim reopen descript font set cursiv highlight editor everytim open step reproduc insert data item add highlight rule set font cursiv click doubl click reopen highlight editor font monospac click doubl click reopen highlight editor font serif click repeat step font back cursiv expect result edit highligh rule displai custom set result custom font set
114882,242,thrown font size thrown font size insert item select font size editor press font size report error dialog size birt birt occur plug org plug plug id org eclips code error pt font size invalid behavior step org swt swt fail lang argument valid swt error java org swt org swt synchron run async org swt run displai org read eclips intern progress loop progress dialog loop progress monitor cancel loop monitor eclips texteditor document java org abstract run abstract document org eclips texteditor abstract document execut oper abstract document org ui texteditor abstract document save document eclips xt save org intern ui layo page org saveabl saveabl saveabl org oper modal run modal context org eclips window swt custom busi org window applic workbench window intern progress monitor saveabl helper org eclips ui saveabl helper save part saveabl java eclips manag editor manag page save editor page org intern save action save eclips jface eclips jface handler org core eclips parameter command command kei execut command workbench keyboard java org ui intern kei workbench keyboard press workbench keyboard org kei kei workbench keyboard ui kei kei bind ui kei workbench keyboard org eclips intern kei keyboard kei event event tabl event tabl swt displai java org widget send widget org send event widget eclips widget send widget java send kei org swt send kei java swt widget char widget wm char org swt widget control proc control java org swt displai window proc displai org eclips dispatch method swt win os dispatch eclips swt loop workbench java eclips intern workbench java org platform workbench ui run core intern runtim activ run activ runtim run starter org starter reflect nativ accessor sun reflect nativ accessor sun reflect method accessor deleg accessor lang reflect method launcher eclips core launcher main java main java core illeg valid org eclips swt error swt swt error swt org swt swt java org eclips font set font font data font data org eclips font manag font font manag java report design editor schemat editpart lement part font org editor schemat label ed part refresh edit org intern editor notif refr manag mark part visual refresh manag org birt report editor editpart lement part report edit java abstract part edit part org eclips abstract graphic refresh abstract org abstract gef editpart edit abstract graphic edit part gef edit part add part editpart abstract refresh children edit part java birt report intern editor schemat lement element java birt report manag part refresh manag eclips birt intern notif defer manag defer manag java org birt design intern report manag manag manag updat request run updat manag java eclips runnabl swt widget,thrown set invalid font size sourc descript thrown set invalid font size sourc step reproduc insert report item select set font size pt properti editor press enter transfer sourc set font size pt save report expect result error dialog invalid size show result step birt birt occur plug eclips org plug birt model plug id org eclips birt report model version error code error properti posit error messag pt properti font size invalid posit expect behavior step org eclips swt swt fail execut runnabl java lang illeg argument argument valid org eclips swt swt error swt java org eclips swt swt error swt java org eclips swt widget synchron run async messag synchron java org eclips swt widget displai run async messag displai java org eclips swt widget displai read dispatch displai java org eclips ui intern dialog event loop progress monitor run event loop event loop progress monitor java org eclips ui intern dialog event loop progress monitor cancel event loop progress monitor java org eclips ui texteditor abstract document save oper execut abstract document java org eclips ui texteditor abstract document document oper run abstract document java org eclips ui texteditor abstract document execut oper abstract document java org eclips ui texteditor abstract document save document abstract document java org eclips birt report design intern ui editor context design file input cont xt save design file input context java org eclips birt report design intern ui editor part abstract multi page layo ut editor save abstract multi page layout editor java org eclips ui intern saveabl helper run saveabl helper java org eclips ui intern saveabl helper run saveabl helper java org eclips jface oper modal context run thread modal context java org eclips jface oper modal context run modal context java org eclips jface window applic window run applic window java org eclips swt custom busi show busi java org eclips jface window applic window run applic window java org eclips ui intern workbench window run workbench window java org eclips ui intern saveabl helper run progress monitor oper saveabl helper java org eclips ui intern saveabl helper save part saveabl helper java org eclips ui intern editor manag save part editor manag java org eclips ui intern workbench page save part workbench page java org eclips ui intern workbench page save editor workbench page java org eclips ui intern save action run save action java org eclips jface action action run event action java org eclips jface command action handler execut action handler java org eclips core command command execut command java org eclips core command parameter command execut parameter command java org eclips ui intern kei workbench keyboard execut command workbench keyboard java org eclips ui intern kei workbench keyboard press workbench keyboard java org eclips ui intern kei workbench keyboard process kei event workbench keyboard java org eclips ui intern kei workbench keyboard filter kei sequenc bind workbench keyboard java org eclips ui intern kei workbench keyboard access workbench keyboard java org eclips ui intern kei workbench keyboard kei filter handl event workbench keyboard java org eclips swt widget event tabl send event event tabl java org eclips swt widget displai filter event displai java org eclips swt widget widget send event widget java org eclips swt widget widget send event widget java org eclips swt widget widget send event widget java org eclips swt widget widget send kei event widget java org eclips swt widget widget send kei event widget java org eclips swt widget widget wm char widget java org eclips swt widget control wm char control java org eclips swt widget control window proc control java org eclips swt widget displai window proc displai java org eclips swt intern win os dispatch messag nativ method org eclips swt intern win os dispatch messag os java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run ui workbench java org eclips ui intern workbench creat run workbench workbench java org eclips ui platform ui creat run workbench platform ui java org eclips ui intern id id applic run id applic java org eclips core intern runtim platform activ run platform activ java org eclips core runtim adaptor eclips starter run eclips starter java org eclips core runtim adaptor eclips starter run eclips starter java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org eclips core launcher main invok framework main java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java caus java lang illeg argument argument valid org eclips swt swt error swt java org eclips swt swt error swt java org eclips swt swt error swt java org eclips swt graphic font data set height font data java org eclips swt graphic font data init font data java org eclips birt report design util font manag font font manag java org eclips birt report design intern ui editor schemat editpart report lement edit part font report element edit part java org eclips birt report design intern ui editor schemat editpart label ed part refresh figur label edit part java org eclips birt report design intern ui editor notif defer refr manag mark edit part refresh visual defer refresh manag java org eclips birt report design intern ui editor schemat editpart report lement edit part refresh visual report element edit part java org eclips gef editpart abstract edit part refresh abstract edit part java org eclips gef editpart abstract graphic edit part refresh abstract graphic edit part java org eclips gef editpart abstract edit part add notifi abstract edit part java org eclips gef editpart abstract graphic edit part add notifi abstract graphic edit part java org eclips gef editpart abstract edit part add child abstract edit part java org eclips gef editpart abstract edit part refresh children abstract edit part java org eclips birt report design intern ui editor schemat editpart report lement edit part refresh children figur report element edit part java org eclips birt report design intern ui editor notif defer refr manag refresh children edit part defer refresh manag java org eclips birt report design intern ui editor notif defer refr manag refresh edit part defer refresh manag java org eclips birt report design intern ui editor notif report defer updat manag perform updat report defer updat manag java org eclips draw defer updat manag updat request run defer updat manag java org eclips swt widget runnabl lock run runnabl lock java org eclips swt widget synchron run async messag synchron java
109031,1,content delet select cell doesn report element detail content delet select cell delet reproduc select cell report element delet element won expect delet disappear,content delet multi select cell delet cell doesn report element detail content delet multi select cell delet step reproduc multi select cell tabl report element press delet result report element won disappear expect result multi select cell tabl press delet content tabl cell disappear
109455,1,imag insert context insert layout view reproduc view result layout grai select doesn,delet embed imag insert layout grai context menu outlin view descript delet embed imag insert layout grai context menu outlin view step reproduc add embed imag outlin view delet imag click mous result context menu insert layout grai select doesn effect
115129,1,css style dialog css file press button css style sheet dialog file type filter pleas css import file,import css style sheet dialog box limit file css file press brows button import css style sheet dialog file type filter pleas css import css style sheet file
115270,2,npe thrown librari thrown librari step reproduc import librari librari doubl npe thrown preview report aval result thrown java lang null pointer org eclips birt report design imag canva load org eclips birt intern ui builder preview builder eclips design intern ui builder li org ui dialog builder swtich eclips design intern dialog builder dialog java org design init log imag java org eclips ui base base dialog java eclips birt design intern part part org birt report design intern dit part request imag part org eclips part perform open tracker java part handl doubl part tracker java eclips tool abstract org tool eclips event dispatch click domain dispatch java org draw system event doubl system java eclips swt type listen handl type listen org eclips swt event send event event java org eclips send event java org eclips swt widget event displai org eclips widget displai java eclips intern event org org intern run java org eclips platform creat run ui java org id applic id applic eclips intern runtim activ java org starter org eclips eclips run java sun reflect method invok nativ sun reflect method invok sun method accessor impl unknown method sourc eclips main framework eclips main java org launcher main main java eclips main main java,smoke npe thrown doubl click imag import librari descript npe thrown doubl click imag import librari step reproduc import librari report drag imag librari report doubl click imag result npe thrown preview report imag aval expect result thrown stack trace java lang null pointer org eclips birt report design intern ui util graphic imag canva load imag imag canva java org eclips birt report design intern ui dialog imag builder dialog preview imag builder dialog java org eclips birt report design intern ui dialog imag builder dialog init li imag builder dialog java org eclips birt report design intern ui dialog imag builder dialog swtich embed type imag builder dialog java org eclips birt report design intern ui dialog imag builder dialog switch imag builder dialog java org eclips birt report design intern ui dialog imag builder dialog init dia log imag builder dialog java org eclips birt report design intern ui dialog base dialog open base dialog java org eclips birt report design intern ui editor schemat editpart imag dit part perform direct edit imag edit part java org eclips birt report design intern ui editor schemat editpart imag dit part perform request imag edit part java org eclips gef tool select edit part tracker perform open select edit part tracker java org eclips gef tool select edit part tracker handl doubl click select edit part tracker java org eclips gef tool abstract tool mous doubl click abstract tool java org eclips gef tool select tool mous doubl click select tool java org eclips gef edit domain mous doubl click edit domain java org eclips gef ui part domain event dispatch dispatch mous doubl click domain event dispatch java org eclips draw lightweight system event handler mous doubl click lightweight system java org eclips swt widget type listen handl event type listen java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run ui workbench java org eclips ui intern workbench creat run workbench workbench java org eclips ui platform ui creat run workbench platform ui java org eclips ui intern id id applic run id applic java org eclips core intern runtim platform activ run platform activ java org eclips core runtim adaptor eclips starter run eclips starter java org eclips core runtim adaptor eclips starter run eclips starter java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok unknown sourc sun reflect deleg method accessor impl invok unknown sourc java lang reflect method invok unknown sourc org eclips core launcher main invok framework main java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java
115424,1,data descript data reproduc insert data data set data result ei ou io data engin eai ey data oo null fail evalu fail evalu date entri defin result,smoke data preview import librari descript data preview import librari step reproduc insert data element librari bind data data set choos data field bind data element import librari report drag data report preview result ei ou io report oo io report io data engin undefin data set eai oa ey ey data oo io null io fail evalu row date entri eai fail evalu row date entri refer error row defin preview expect result data preview
115417,1,npe thrown data sourc librari descript thrown chart librari drag librari set chart editor data sourc result thrown expect thrown swt fail execut swt error swt org swt swt synchron java eclips messag displai swt widget displai read displai java org intern workbench run intern eclips ui intern run intern intern reflect invok impl org main framework main caus pe atrribut builder java org birt ener design org birt report design java birt report birt report intern graphic lock eclips widget,npe thrown data sourc insert chart librari descript npe thrown data sourc insert chart librari step reproduc drag chart librari click close chart builder set chart chart properti editor data sourc result npe thrown expect result thrown stack trace org eclips swt swt fail execut runnabl java lang null pointer org eclips swt swt error swt java org eclips swt swt error swt java org eclips swt widget synchron run async messag synchron java org eclips swt widget displai run async messag displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run ui workbench java org eclips ui intern workbench creat run workbench workbench java org eclips ui platform ui creat run workbench platform ui java org eclips ui intern id id applic run id applic java org eclips core intern runtim platform activ run platform activ java org eclips core runtim adaptor eclips starter run eclips starter java org eclips core runtim adaptor eclips starter run eclips starter java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok unknown sourc sun reflect deleg method accessor impl invok unknown sourc java lang reflect method invok unknown sourc org eclips core launcher main invok framework main java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java caus java lang null pointer org eclips birt report design ui view attribut atrribut builder ty pe atrribut builder java org eclips birt report design ui view attribut atrribut builder page ener atrribut builder java org eclips birt report design ui view attribut atrribut builder creat pa ge atrribut builder java org eclips birt report design ui view attribut attribut view reset tab fold er attribut view java org eclips birt report design ui view attribut attribut view handl select ion attribut view java org eclips birt report design ui view attribut attribut view perform requ st attribut view java org eclips birt report design core util mediat report mediat notifi requ report mediat java org eclips birt report design intern ui editor part defer graphic vie wer run defer graphic viewer java org eclips swt widget runnabl lock run runnabl lock java org eclips swt widget synchron run async messag synchron java
114460,1,format color step reproduc report drop select format chart click belong messag pop occur,chart format color accur detail chart format color accur step reproduc design report drop chart select pie chart format chart seri orthogon seri select leader line color click area belong eclips result error messag pop error occur error log detail expect result error
115418,1,view default text explor creat librari view displai librari creat file reproduc librari librari view result librari view default text displai,librari view default text displai librari explor creat rptlibrari file descript librari view default text displai librari explor creat rptlibrari file step reproduc creat open librari file open librari explor view result librari view default text displai
110814,1,packag return null eclips server due bug packag return null file org birt oda jdbc src eclips birt data oda oda jdbc org eclips birt report jdbc eclips birt report data log configur test eclips org birt report paramet java birt report report model java eclips birt org eclips resourc safer class class substr class index,class packag return null orion server deploi eclips birt orion applic server due bug orion class packag return null file fix elimin problem org eclips birt report data oda jdbc src org eclips birt report data oda jdbc oda jdbc driver java org eclips birt report data oda jdbc test org eclips birt report data oda jdbc log configur test java org eclips birt report model src org eclips birt report model api util paramet valid util java org eclips birt report model src org eclips birt report model model messag java org eclips birt report model test org eclips birt report model resourc handl test java safer class class substr class class index
115742,2,thrown librari librari descript npe import librari librari reproduc librari click librari import librari npe thrown thrown null birt ui lib action add select lib report design run lib design org action run org jface action contribut widget action action contribut item jface action action item handl action java eclips swt widget send swt widget event eclips swt widget displai run event org swt widget read dispatch org run event loop java eclips intern workbench ui java org intern run creat run org eclips id core intern platform run platform org adaptor starter run org eclips core runtim starter run starter java nativ method nativ reflect nativ method accessor impl unknown sourc sun reflect method unknown java reflect invok org main invok main org launcher basic run main org eclips main run main org core launcher main main,npe thrown click import librari librari explor descript npe thrown click import librari librari explor step reproduc librari explor click librari choos import librari result npe thrown expect result thrown stack trace java lang null pointer org eclips birt report design ui lib explor action add select lib report design action run add select lib report design action java org eclips jface action action run event action java org eclips jface action action contribut item handl widget select action contribut item java org eclips jface action action contribut item access action contribut item java org eclips jface action action contribut item handl event action contribut item java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run ui workbench java org eclips ui intern workbench creat run workbench workbench java org eclips ui platform ui creat run workbench platform ui java org eclips ui intern id id applic run id applic java org eclips core intern runtim platform activ run platform activ java org eclips core runtim adaptor eclips starter run eclips starter java org eclips core runtim adaptor eclips starter run eclips starter java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok unknown sourc sun reflect deleg method accessor impl invok unknown sourc java lang reflect method invok unknown sourc org eclips core launcher main invok framework main java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java
115736,1,extend element report extend goto error error unitl,return page detail return page extend element goto sourc page step librari insert label open report includ librari extend label librari layout save goto sourc page return page result error pop sourc page error page unitl error correct expect result return page
115739,1,type getter method retrieivng output paramet incorrect oda data type map custom paramet turn trigger wrong getter method advanc occur oda time queri output birt type output,incorrect data type getter method retrieivng oda output paramet oda consum incorrect oda data type map custom oda driver queri output paramet turn trigger call wrong data type getter method advanc queri type bug occur custom oda run time driver support paramet meta data execut queri output paramet birt data type output paramet rom data set
115940,1,unclear pattern syntax build birt pattern document syntax fix simpli simpl sql pattern match earlier requir modifi accept denomin match match sensit javascript syntax match match regular script,unclear oper pattern syntax oper build birt filter data set tabl accept sql pattern document syntax fix simpli filter simpl sql pattern match capabl earlier satisfi search requir modifi oper accept common denomin rdbm implement oper pattern match charact match charact escap charact charact match case sensit javascript syntax perl complex regular express match introduc oper match operand regular express defin emca script specif
116161,3,text librari palett outlin dynam librari step reproduc dynam text view,dynam text ad librari drag palett outlin view descript dynam text ad librari drag palett outlin view step reproduc drag dynam text item palett outlin view forbidden
115777,1,map param date map rule param date doesn reproduc insert data item content data report type style add map rule param date save result date result data,map rule param default date equal date doesn work descript map rule param default date equal date doesn work step reproduc insert data item content data report paramet datetim type default date style add map rule param default date equal date displai date save preview expect result date result data
115769,1,defin list footer doesn work descript defin list detail doesn work step insert list tabl add predefin style builder expect background style part result background style effect,accept background style defin predefin tabl detail tabl footer tabl header list detail footer header doesn work descript background style defin predefin tabl detail tabl footer tabl header list detail footer header doesn work step reproduc insert list tabl add predefin style tabl detail footer header list detail footer header style builder set background color save preview expect result background style appli part automat result background style effect
