bugId,effectiveness,keywords,tokens
38022,1,forc focu caus shell set code snippet caus act system window widget top widget public void lost event fe focu displai exec public widget forc,widget forc focu caus shell set activ code snippet caus applic window act system modal window widget focu listen top widget add focu listen focu listen public void focu lost focu event fe grab keyboard focu displai async exec runnabl public void run widget forc focu
44778,1,tabl imag arrai imag index list ptr tabl check bunch downstream,tabl item imag period throw arrai bound final call imag list imag index imag index caus arrai index bound call imag list becaus index ptr tabl put check caus bunch downstream error
42947,1,style text redraw problem line swt word text charact word wrap widget redraw line word shown time reproduc swt,style text redraw problem line word wrap situat style text swt wrap word text wrap delet charact word word line wrap widget redraw line empti word shown time reproduc swt
44832,1,parent parent inact accomplish java displai shell modal null swt shell child parent child swt return fals parent shell parent parent bit swt system control null break control control return fals return enabl,open primari modal dialog top primari modal dialog shoud enabl parent open primari modal dialog parent inact dialog close open primari modal dialog top primari modal dialog parent primari modal dialog enabl primari modal dialog disabl ancestri modal shell parent shell accomplish activ method control java boolean activ shell modal displai modal shell modal null modal modal style swt primari modal shell shell shell shell parent shell modal parent shell child modal parent null parent shell child style swt primari modal return fals els break child parent parent shell parent parent int bit swt applic modal swt system modal modal style bit control control control null control modal break control control parent control modal return fals return shell enabl
44896,1,intermitt build log failur junit fail eclips junit test eclips swt widget shell add shell ener lorg swt shell eclips swt shell java swt test junit org eclips shell org eclips swt eclips test eclips java org eclips test org test applic test applic run org eclips core boot run intern boot org eclips boot loader sun reflect method accessor impl invok nativ nativ method accessor impl method invok method accessor org core launcher basic main core launcher main java org eclips launcher main test close success dispos success forc framework assert fail error swt test junit eclips shell test forc activ test org swt shell swt junit eclips widget shell run test test org shell java test eclips test runner run runner java org eclips eclips runner org eclips test applic test core test test applic core java org eclips core boot boot run intern boot loader java core boot loader run boot reflect nativ method accessor impl invok nativ nativ method accessor invok impl accessor impl org launcher basic run eclips core launcher run java,junit test intermitt fail nightli build log failur junit framework assert fail error org eclips swt test junit test org eclips swt widget shell test add shell list ener lorg eclips swt event shell listen test org eclips swt widget shell java org eclips swt test junit test org eclips swt widget shell run test test org eclips swt widget shell java org eclips test eclips test runner run eclips test runner java org eclips test eclips test runner run eclips test runner java org eclips test core test applic run test core test applic java org eclips test core test applic run core test applic java org eclips core intern boot intern boot loader run intern boot loader java org eclips core boot boot loader run boot loader java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java test close success test dispos success test forc activ failur junit framework assert fail error org eclips swt test junit test org eclips swt widget shell test forc activ test org eclips swt widget shell java org eclips swt test junit test org eclips swt widget shell run test test org eclips swt widget shell java org eclips test eclips test runner run eclips test runner java org eclips test eclips test runner run eclips test runner java org eclips test core test applic run test core test applic java org eclips test core test applic run core test applic java org eclips core intern boot intern boot loader run intern boot loader java org eclips core boot boot loader run boot loader java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java
44174,1,eclips crash plugin design design perspect log os thread crash window group eb window window activ window data context ptr activ order data ffc window org eclips swt intern os window,eclips crash swt design plugin instanti swt design eclips exit switch design perspect crash log mac os follw output thread crash test window group attribut eb hilit activ window adjust window activ window data window context opaqu window ptr potenti adjust activ order window data ffc show window ab java org eclips swt intern carbon os show window
44232,1,imag argument scanlin user imag data scanlin pad java illeg argument int testcas org eclips public test data public main data byte,imag data constructor thrown illeg argument scanlin pad user creat imag data scanlin pad java lang arithmet constructor check throw illeg argument combo set text limit int javadoc updat testcas import org eclips swt graphic public class test imag data npe public static void main string arg imag data palett data rgb rgb byte
45145,5,eclips applic click dock view dock explicitli widget,window front eclips window switch applic eclips window click dock view perspect window front applic window click eclips dock icon time window front click explicitli behavior widget window
44474,1,assum printer return null printer true swt npe text printer,style text handl case print support style text print assum printer printer data return null machin print support printer instal true run test org eclips swt custom style text test print gtk mac npe test case style text modifi handl case printer print support
45267,1,bidi editor sdk win text english mirror instanc text instal featur dellatsn made window hebrew platform window platform,bidi mirror text editor driver eclips sdk rc win text english mirror instanc text instal featur serutaef dellatsn made test window nt hebrew enabl platform problem occur window platform
43500,1,access run subset unit easiest line add eclips swt widget item suit add test org swt,invalid thread access run subset unit test easiest recreat invalid thread access test constructor line add test test org eclips swt widget menu item suit add test test org eclips swt widget displai suit
41420,1,column throw item delet arrai java arrai imag imag list java swt widget tabl org eclips swt column child tabl column widget widget java column main problem thread org swt widget column destroi column shift destroi shift assumpt tabl lvitem structur column valid column valid becaus column imag code question java line,delet column tabl throw tabl creat imag item column delet column throw arrai index bound produc java lang arrai index bound org eclips swt widget imag list imag list java org eclips swt widget tabl destroi item tabl java org eclips swt widget tabl column releas child tabl column java org eclips swt widget widget dispos widget java column delet problem main column delet problem java thread main org eclips swt widget tabl class column destroi column exist column shift destroi shift assumpt made tabl imagelist imag lvitem structur column valid imagelist column valid becaus column item imag code question tabl java line
35494,1,control control select tabl unchang,control tabl prefer size adjust width rc run control tab tabl make prefer size select font size height tabl correctli adjust width unchang font size
44050,3,displai clientedg,swt border text displai thin black border pocket pc swt border ws border extend style clientedg text pocket pc common thin black border border pocket pc
45306,2,mous shell modal shell start inform mous click discard workbench,mous event lost shell launch secondari applic modal shell build start workspac eclips build import unshar project inform dialog plugin miss dialog mous input click beep discard dialog kill workbench
45337,1,show tree tree handl lbuttondown rbuttondown call super result pc gestur code control gestur code tree public main displai text pr tree swt tree tree swt set text item swt item item item menu swt set tree set listen detect public void event event system println event displai,pocketpc show popup menu tree work tree special handl lbuttondown rbuttondown call super result pocket pc popup gestur code control invok inlin gestur code tree public static void main string arg displai displai displai shell shell shell displai shell set text pr shell set layout fill layout tree tree tree shell swt border int tree item tree swt set text item menu menu menu shell swt pop menu item item menu item menu swt cascad item set text item menu item item menu item menu swt cascad item set text item tree set menu menu tree add listen swt menu detect listen public void handl event event system println menu event shell open shell dispos displai read dispatch displai sleep
38585,1,control checkbox tree size solari japanes control switch width tree small number,control checkbox tree prefer size tad small solari japanes run control switch tree tab width checkbox tree bit small number truncat
45439,1,doubl click left upper corner nest close parent click icon upper left corner decor top shell window close decor window window window window client test swt swt org eclips swt layout fill import org widget swt public public void main string displai swt shell dec decor shell swt shell pack shell dispos displai displai sleep,doubl click left upper corner nest decor close parent shell doubl click window icon upper left corner decor window top level shell window close decor window confirm behaviour window xp window window version swt version snippet reproduc error packag net infogenia gcoll client test import org eclips swt swt import org eclips swt layout fill layout import org eclips swt widget decor import org eclips swt widget displai import org eclips swt widget shell public class main public static void main string arg displai displai displai shell shell shell displai swt shell trim shell set layout fill layout decor dec decor shell swt titl swt close shell pack shell open shell dispos displai read dispatch displai sleep displai dispos
42367,1,style index style text render ruler displai hover hover suspect hover lang string bound string throwabl throwabl java throwabl init throwabl java lang string index substr swt custom render style displai render org swt custom style render text render swt text content width cach width style java org content comput style org eclips swt layout calcul grid java layout swt layout comput swt intern org intern java present org manag jface control manag tracker abstract event java eclips org org defer displai displai java org workbench intern workbench intern intern loader intern org method main main,style text string index bound style text render hover quick diff ruler displai diff hover reproduc consist fail hover suspect empti hover messag java lang string index bound string index rang java lang throwabl init throwabl java java lang throwabl init throwabl java java lang string index bound init string index bound java java lang string substr string java org eclips swt custom displai render style text width displai render java org eclips swt custom style text render text width style text render java org eclips swt custom style text content width cach content width style text java org eclips swt custom style text content width cach calcul style text java org eclips swt custom style text comput size style text java org eclips swt layout grid layout calcul grid dimens grid layout java org eclips swt layout grid layout comput layout size grid layout java org eclips swt layout grid layout comput size grid layout java org eclips swt widget composit comput size composit java org eclips swt widget control comput size control java org eclips jdt intern ui text java hover sourc viewer inform control comput size hint sourc viewer inform control java org eclips jdt intern ui text custom sourc inform control comput size hint custom sourc inform control java org eclips jface text abstract inform control manag intern show inform control abstract inform control manag java org eclips jface text abstract inform control manag present inform abstract inform control manag java org eclips jface text abstract hover inform control manag present inform abstract hover inform control manag java org eclips jface text abstract inform control manag set inform abstract inform control manag java org eclips jface text sourc annot bar hover manag comput inform annot bar hover manag java org eclips jface text abstract inform control manag show inform abstract inform control manag java org eclips jface text abstract hover inform control manag mous tracker mous hover abstract hover inform control manag java org eclips swt widget type listen handl event type listen java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run workbench java org eclips core intern boot intern boot loader run intern boot loader java org eclips core boot boot loader run boot loader java java lang reflect access object invok access object java java lang reflect method invok method java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java
45341,1,dialog vm invalid file widget crash swt multi occur temp shell dialog open open displai shell unexpect access extens file dialog dialog eclips bin kernel jre sdk dll shell dll ada system ux system window shl system ntshrui window system quick set dadkeyb mpr system drprov window ntlanman cd ce system netui system system dll system system cb window system imagehlp system bf system dll heap vm heap def gener space space af space gener total space gen time oct code vm vm hot spot tm vm error file save err pid pleas process exit code,file dialog crash vm invalid drive file dialog widget crash vm window xp swt multi style type drive path access crash occur time dialog displai time fourth time dialog displai reproduc run program click press button type temp dvd drive dvd insert disk prompt press cancel button repeat step time crash occur style swt open multi left reproduc problem code public class bogu public static void main string arg final shell shell shell shell set layout grid layout fals button button button shell swt button set text press button add select listen select adapt public void widget select select event file dialog dialog file dialog shell swt open swt multi dialog open shell open displai displai shell displai shell null shell dispos shell visibl displai read dispatch displai sleep vm crash data unexpect detect nativ code vm unexpect signal access violat xc occur pc function path find extens librari window system shlwapi dll java thread org eclips swt intern win os open file nativ method org eclips swt intern win os open file os java org eclips swt widget file dialog open file dialog java bogu widget select bogu java org eclips swt widget type listen handl event type listen java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java bogu main bogu java dynam librari sdk bin javaw ff window system ntdll dll window system kernel dll dd window system advapi dll window system rpcrt dll dc window system user dll cb window system gdi dll window system msvcrt dll sdk jre bin client jvm dll window system winmm dll sdk jre bin hpi dll sdk jre bin verifi dll sdk jre bin java dll sdk jre bin zip dll develop dogfood bin swt win dll window system ol dll window win sx microsoft window common control ccf df ww fb comctl dll ad window system shlwapi dll window system comdlg dll bc window system shell dll ab window system oleaut dll ac window system imm dll ad ada window system ux theme dll window system app dll fd window system clbcatq dll window system dll window system version dll window system cscui dll window system cscdll dll program file tortois cv trtse shl dll window system msvcp dll window system setupapi dll window system ntshrui dll window system atl dll window system netapi dll window system userenv dll window system shdocvw dll program file apoint apoint dll window system vxdif dll program file dell quick set dadkeyb dll window system mpr dll window system drprov dll window system ntlanman dll cd ce window system netui dll ccc window system netui dll window system netrap dll bf window system samlib dll window system davclnt dll window system browseui dll cb window system imagehlp dll window system dbghelp dll bf bfb window system psapi dll heap vm abort heap def gener total eden space space af space tenur gener total space compact perm gen total space local time tue oct elaps time detect nativ code vm java vm java hot spot tm client vm mix mode error report file save hs err pid log pleas refer file inform process termin exit code
45628,2,travers tool item,travers tool bar item
45640,1,ns leak gef paint point offscreen imag pen case leak snippet,pe ns leak paint gef doubl buffer paint point paint offscreen imag gdi object pen case leak inform snippet
44878,1,text arrow text doesn retain column scroll older enter java line line test purpos cursor end long line press arrow expect cursor end line visibl fulli scroll,style text arrow text editor doesn retain column scroll bug older enter text editor java text long line test purpos long line test purpos make editor narrow set cursor end long line press arrow expect cursor end long line cursor rightmost visibl column editor fulli scroll left
26913,1,modal window modal code motif window tracker true creat modal set fals call swt bogos window motif event problem,platform clear mous captur modal dialog open window open modal dialog swt code clear mous captur function appar isn present linux motif platform made window case drag tracker call set captur true creat modal dialog box set captur fals call swt overlook bogos window linux motif ui stop respond mous event sn problem
37510,7,work menu,shift work gef linux shift bring context menu linux su se
26101,1,strang verifi gtk configur red gtk atk eclips gtk widget behav charact swt bs text correct text widget window kei event becaus text gtk event start end program behaviour reproduc eclips swt swt import swt event verifi import eclips verifi import eclips layout layout displai org eclips eclips swt widget text public static void main arg displai displai shell displai swt shell set layout fill layout text shell null text text add void verifi event text start end shell pack,strang behaviour verifi listen gtk configur red hat linux gtk atk pango eclips gtk version verifi listen ad text widget behav window notic back space charact field text field charact delet window charact field swt bs text field empti string assum correct behaviour text widget window backspac kei fire event becaus text modif linux gtk event empti text start end program behaviour simpli reproduc import org eclips swt swt import org eclips swt event verifi event import org eclips swt event verifi listen import org eclips swt layout fill layout import org eclips swt widget displai import org eclips swt widget shell import org eclips swt widget text public class text public static void main string arg displai displai displai shell shell shell displai swt shell trim shell set layout fill layout text text text shell swt null text set size text size text add verifi listen verifi listen public void verifi text verifi event system println text text start start end end shell pack shell open shell dispos displai read dispatch displai sleep displai dispos
42278,1,tab close tab,tab folder throw close tab
24319,1,event send code dialog gtk doesn activit frame frame open java put pattern code displai mous enter creat call javadoc open formatt ctr javadoc gtk fine,kei event don send code complet dialog build linux gtk code complet system doesn work quik activit frame main frame dialog prefer page test case open prefer page select java templat java templat edit templat put cursor end templat pattern hit ctrl space code complet dialog displai hit kei select propos mous singl click hit kei arrow arrow enter kei work test case creat compil unit call test test javadoc class open prefer page select detail formatt java debug detail formatt creat detail formatt select test type type test sourc viewer hit ctr space code complet dialog displai propos test test hit kei select test mous singl click hit kei arrow arrow enter kei work select propos additionn info class javadoc additionn info displai kei expect gtk problem code complet work fine platform win linux motif
34408,1,line code bug conflict focu window,shift tab work java editor rc select line code java editor tab shift expect bug shift tab shift left conflict tab focu work window
45877,2,charact convert,german string displai string english charact convert problem
43108,1,event placement text rememb offset line long line short caret placement line short move caret locat,style text scrollwheel event interfer caret placement style text rememb horizont offset caret line end long line press short line caret placement recal end line press short line scrollwheel move caret press caret locat recal
46946,1,type caption context base format type repeatedli press subtyp shown bottom displai supertyp read displai,quick type hiearchi afford caption swap type hierarchi test pass open context base format strategi java type press ctrl open type hierarchi repeatedli press ctrl toggl super subtyp hierarchi caption afford shown bottom swap displai supertyp hierarchi read press ctrl displai supertyp hierarchi
45789,1,dropdown fire panther eclips action menu item mous releas button observ move mous action execut,toolbar dropdown item don fire jaguar panther eclips java perspect select action drop menu toolbar item make move mous releas mous button observ move mous observ action execut
46037,1,page press text put,text editor home posit editor page press home scroll editor page text cursor properli put charact line
46028,21,browser,browser browser show default popup menu investig disabl default popup menu
46147,10,acceler browser acceler browser press swt acceler,browser swt acceler overriden run snippet browser swt menubar acceler focu browser press reload run swt menu acceler
32772,2,kei osx mac osx andr limiti kei,hold step kei osx hold continu step effect mac osx step andr limiti osx function kei repeat
21075,1,import brows gtk import file button correctli file,import filesystem brows empti build gm linux gtk import file system wizard sourc field brows button empti oper work correctli import zip file wizard
46268,1,browser event mozilla,browser call multipl time set text run event loop work mozilla
38521,1,mous event deliv mac os open editor press click method mous releas mous button observ mous event deliv style text,mous event deliv wrong control mac os open java editor press control open outlin click method tree mous button press drag mous outlin window releas mous button observ mous event deliv underli style text perform select
28684,1,hit drop toolbar difficult becaus hit arrow activ arrow,drop arrow hard hit bring drop menu toolbar action difficult becaus hit arrow activ arrow arrow
44919,1,bind dialog gtk sdk start eclips usr sdk data eclips vm directli prefer kei prefer code gener comment point time don press appar result,kei bind dialog keyboard shortcut linux gtk sdk start eclips eclips dir usr local eclips sdk exec eclips dir eclips data home eclips vm usr local sdk jre bin java resiz directli prefer dialog scroll java arrow kei hit space bar scroll code gener hit alt experiment prefer keyboard shortcut broken code gener comment continu keyboard shortcut point editor row time don learn fast press alt appar result hit keyboard shortcut
36486,15,call call ad,call hierarchi adapt call hierarchi adapt action contribut object ad context menu
22010,1,gtk set combo font dont test foreground color item item test work window test case eclips fill widget displai import swt widget import org swt swt import org swt public choic void main string displai disp displai default set layout fill layout combo shell children swt drop combo add combo combo add fourth combo select font font font swt ital set font font system color size dispos disp read dispatch sleep case end,gtk combo set foreground combo set font dont drop list test foreground color font combo select item rest item drop list test work fine window test test case start import org eclips swt layout fill layout import org eclips swt widget displai import org eclips swt widget import org eclips swt swt import org eclips swt graphic public class test swt choic public static void main string arg displai disp displai default shell shell shell disp shell set layout fill layout swt vertic combo combo combo shell swt clip children swt clip sibl swt read swt drop combo add combo add combo add combo add fourth combo select font font font disp san swt ital combo set font font combo set foreground disp system color swt color green shell set size shell set locat shell open shell dispos disp read dispatch disp sleep test case end
46722,122,open system java file dump time os build command java swt eclips app mac os pid bad failur cf arrai count cf arrai count eclips swt intern os cf arrai count eclips swt intern os cf arrai ef fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb ec ec ec ec ec ec ec fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb ef ef ef ec ec method class cp utf cp class jvm cp class utf jvm na floatdisf jvm invok method invok ec ec ec ec ec ec ec ec ba jvm cp utf jvm cp method utf dbce jvm class jvm class fc jio vsnprintf swt start start start mach msg trap mach mach msg jni java impl creat java jni creat java vm creat java jvm unload jvm unload librari bodi pthread mach trap mach trap mach msg class jvm da divdi method modifi method interfac version cc unload librari jvm unload pthread bodi pthread mach trap msg jvm class jvm mh dylib dylib monitor jvm wait fb jvm method jvm cp method dbce cp class jvm close close jvm jvm cdeac unload unload cc unload bodi bodi mach class jvm class mh cmpdi ae jvm wait ba jvm method cp method utf dbce jvm cp class jvm interrupt jvm unload jvm jvm find class class class cc jvm unload jvm unload librari pthread bodi trap mach mach msg class flag jvm method signatur cp method signatur cp method signatur utf cp method signatur jvm pthread bodi pthread semaphor unload jvm unload jvm class jvm unload jvm unload pthread pthread bodi trap mach msg jvm jvm divdi divdi jvm field ix jvm ix fda jvm socket jvm find class jvm find jvm unload jvm librari pthread pthread mach trap mach msg mach jvm class class access mh mh dylib header cmpdi wait wait fb ec ec jvm cp method method utf cp class jvm close jvm cdeac jvm jvm jvm class jvm class jvm unload librari unload bodi trap mach jvm jvm access jvm cp method utf sleep jvm fb fb jvm class method class utf dbce class jvm jvm interrupt cdeac jvm librari find class unload bodi pthread thread trap msg jvm class mh dylib mh dylib cmpdi cmpdi ae jvm monitor jvm wait method class utf jvm cp class utf dbce jvm class cp close jvm jvm cdeac librari jvm jvm find class unload jvm unload bodi pthread bodi trap mach jvm class mh dylib header ab cmpdi ae jvm monitor jvm monitor jvm class utf jvm method cp class utf jvm jvm jvm interrupt jvm jvm find class unload pthread srr srr cr bc xbfffc xbfffca xa xbfffc cffd xbfffc,crash open java sourc system crash open java sourc file dump date time os version build command java swt applic eclips eclips eclips app content mac os java swt pid thread exc bad access code kern protect failur thread crash cf arrai count cf arrai count java org eclips swt intern carbon os cf arrai count java org eclips swt intern carbon os cf arrai count ef ef ec ec fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb ec ec ec ec ec ec ec ec fb fb ec ec ec ec ec ec fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb fb bf bf fb fb fb fb fb fb ef ef ef ef ef ef ec ec ba jvm cp method class utf jvm cp method class utf dbce jvm cp class utf jvm cp class utf jvm na jvm na floatdisf floatdisf jvm invok method jvm invok method ec ec ec ec ec ec ec ec ec ec ba jvm cp method class utf jvm cp method class utf dbce jvm cp class utf jvm cp class utf fc jvm unload librari jvm unload librari jio vsnprintf jio vsnprintf main java swt start crt start start thread mach msg trap mach msg trap mach msg mach msg jni creat java vm impl jni creat java vm impl jni creat java vm impl jni creat java vm impl cc jvm unload librari jvm unload librari pthread bodi pthread bodi thread mach msg trap mach msg trap mach msg mach msg jvm class access flag jvm class access flag da divdi divdi jvm method ix modifi jvm method ix modifi jvm interfac version jvm interfac version cc jvm unload librari jvm unload librari pthread bodi pthread bodi thread mach msg trap mach msg trap mach msg mach msg jvm class access flag jvm class access flag mh dylib header mh dylib header ab cmpdi cmpdi ae jvm monitor wait jvm monitor wait fb fb fb fb ba jvm cp method class utf jvm cp method class utf dbce jvm cp class utf jvm cp class utf jvm close jvm close jvm interrupt jvm interrupt cdeac jvm unload librari jvm unload librari jvm find class class jvm find class class cc jvm unload librari jvm unload librari pthread bodi pthread bodi thread mach msg trap mach msg trap mach msg mach msg jvm class access flag jvm class access flag mh dylib header mh dylib header ab cmpdi cmpdi ae jvm monitor wait jvm monitor wait fb fb ec ec ec ec ba jvm cp method class utf jvm cp method class utf dbce jvm cp class utf jvm cp class utf jvm close jvm close jvm interrupt jvm interrupt cdeac jvm unload librari jvm unload librari jvm find class class jvm find class class cc jvm unload librari jvm unload librari pthread bodi pthread bodi thread mach msg trap mach msg trap mach msg mach msg jvm class access flag jvm class access flag jvm cp method signatur utf jvm cp method signatur utf jvm cp method signatur utf jvm cp method signatur utf cc jvm unload librari jvm unload librari pthread bodi pthread bodi thread semaphor wait trap semaphor wait trap jvm unload librari jvm unload librari jvm unload librari jvm unload librari jvm find class class jvm find class class cc jvm unload librari jvm unload librari pthread bodi pthread bodi thread mach msg trap mach msg trap mach msg mach msg jvm class access flag jvm class access flag da divdi divdi ce jvm field ix modifi jvm field ix modifi fda jvm socket jvm socket jvm find class class jvm find class class cc jvm unload librari jvm unload librari pthread bodi pthread bodi thread mach msg trap mach msg trap mach msg mach msg jvm class access flag jvm class access flag mh dylib header mh dylib header ab cmpdi cmpdi ae jvm monitor wait jvm monitor wait fb fb ec ec ba jvm cp method class utf jvm cp method class utf dbce jvm cp class utf jvm cp class utf jvm close jvm close jvm interrupt jvm interrupt cdeac jvm unload librari jvm unload librari jvm find class class jvm find class class cc jvm unload librari jvm unload librari pthread bodi pthread bodi thread mach msg trap mach msg trap mach msg mach msg jvm class access flag jvm class access flag jvm cp method signatur utf jvm cp method signatur utf jvm sleep jvm sleep fb fb fb fb ec ec ba jvm cp method class utf jvm cp method class utf dbce jvm cp class utf jvm cp class utf jvm close jvm close jvm interrupt jvm interrupt cdeac jvm unload librari jvm unload librari jvm find class class jvm find class class cc jvm unload librari jvm unload librari pthread bodi pthread bodi thread mach msg trap mach msg trap mach msg mach msg jvm class access flag jvm class access flag mh dylib header mh dylib header ab cmpdi cmpdi ae jvm monitor wait jvm monitor wait fb fb fb fb ba jvm cp method class utf jvm cp method class utf dbce jvm cp class utf jvm cp class utf jvm close jvm close jvm interrupt jvm interrupt cdeac jvm unload librari jvm unload librari jvm find class class jvm find class class cc jvm unload librari jvm unload librari pthread bodi pthread bodi thread mach msg trap mach msg trap mach msg mach msg jvm class access flag jvm class access flag mh dylib header mh dylib header ab cmpdi cmpdi ae jvm monitor wait jvm monitor wait fb fb ec ec ba jvm cp method class utf jvm cp method class utf dbce jvm cp class utf jvm cp class utf jvm close jvm close jvm interrupt jvm interrupt cdeac jvm unload librari jvm unload librari jvm find class class jvm find class class cc jvm unload librari jvm unload librari pthread bodi pthread bodi ppc thread state srr srr vrsave cr xer lr ctr bc xbfffc xa xbfffca xa af cc cc xbfffca bf xbfffca xbfffc cffd bf xbfffed xbfffee xbfffecf xbfffc
46702,1,list index snippet empti print item list item remov javadoc public void shell final list swt singl swt multi list set list listen swt mous public handl event system focu index dispos displai displai index lb,list focu index answer run snippet click empti list print focu index item list item list remov javadoc answer instanc gtk public static void main string arg displai displai displai shell shell shell displai shell set bound final list list list shell swt singl swt multi list set bound list add listen swt mous listen public void handl event event event system println list focu index shell open shell dispos displai read dispatch displai sleep displai dispos implement focu index don lb getcaretindex answer answer list item
46688,1,left char version forgot char,eclips left char symbol hei eclips version forgot input char
16011,20,buffer time buffer copi text applic text,copi work press ctrl select edit copi menu copi buffer fill time altough occasionali buffer fill time copi text applic past eclips text past expect
46068,1,browser linux browser show embed dispos,browser linux motif browser show embed previou instanc dispos
47084,2,left slider fire receiv event event left,mous event left mous button attach mous listen slider control mous event fire click mous button receiv mous event button wheel mous event gener left mous button
47146,9,label,group label foreground background group font colour
46859,1,combo problem test case add method comment string method null thrown,combo api doc problem add string int method throw invalid rang error int api state consist list test case add method includ scenario code comment document set item string set item string method null argument thrown
45419,1,api photon implement api boolean text html html string html html cool page text render page investig api implement photon public boolean set text refer link locat url imag boolean text input data string reader relev mime argument,browser add api read html memori photon browser implement api public boolean set text string html html plain html string html html head titl html titl head bodi html cool page bodi html browser set text html render page investig api implement photon public boolean set text string html string url sourc html html document refer link locat url imag public boolean set text input stream data string mime string url data binari stream document interpret reader mime type html text relev mime type link url argument
47391,1,combo deselect method gtk code select list button select remain import org layout import org eclips public public static void main string arg displai displai default final shell displai set layout final swt doesn combo set item string st item swt text clear listen void select select event deselect doesn deselect index shell set button pack open dispos displai read dispatch displai displai clear item list select deselect item gtk window,combo deselect int deselect doesn work method swt gtk code select list hit button select remain import org eclips swt import org eclips swt layout import org eclips swt widget import org eclips swt event import org eclips swt custom public class main public static void main string arg displai displai displai default final shell shell shell displai shell set layout row layout final combo combo shell swt read swt drop doesn work final combo combo shell swt read swt drop set item string st item item item button button shell swt push set text clear add select listen select adapt public void widget select select event deselect doesn work deselect select index shell set default button shell pack shell open shell dispos displai read dispatch displai sleep displai dispos swt work clear st item list select select deselect item linux gtk ms window
47143,2,list add list,list add list item string run latest junit test
46896,1,combo combo set swt win dll ve control includ text button calendar dialog found void set boolean super set arrow previou code combo text field combo,combo set enabl combo set disabl text button disabl swt win dll ve creat similar control composit includ text button pop calendar dialog found implement set enabl public void set enabl boolean enabl super set enabl enabl text set enabl enabl arrow set enabl enabl previou code ad combo class text field button disabl combo
47366,1,area paint tab background build window top reveal bottom tab fill,area paint tab background integr build window resiz top window reveal tab window bottom tab fill attach
46810,1,unexpect item column column swt cell start end color continu,unexpect behavior tabl item set background column left align tabl column left align swt center swt call tabl item set background set background color cell text start end cell cell select row row color continu left white space left cell
47170,10,control put widget focu size,chees resiz focu ring jaguar run control combo tab put focu combo widget blue focu ring select fill horizont size note focu ring redrwan size
