bugId,effectiveness,text,keywords
101411,1,serial version uid handl email decis andi weaver add weav class serial ver uid field base pre weav bytecod comput issu lint warn serializ class serial ver uid encount due evil annoi ltw step deal obbject type munger kind previou stuff alex andi gener suid sound nice idea code jvm privat insid object stream class care itd field ensur correct behaviour send receiv woven class basic programm engag affect serializ class warn don declar field strong hint programm solv problem ltw make enhanc user configur lint thing interest advic match matthew webster alex make distinct benign suid affect member gener suid add static initi support join point staticiniti join point accessor method privileg aspect transient field ds problemat matthew webster,lint warn serializ class serial due
101606,1,aspect compil process unus code compil option properli aspect eclips click window prefer java compil select unus code tab compil prefer page unus unread privat member warn error creat project aspect privat pointcut warn error pointcut unus,unus option aspect eclips click page unread privat member privat pointcut pointcut unus
102212,1,itd abstract synchron compil error expect intertyp declar compil doesn check illeg modifi combin abstract synchron manifest problem intertyp declar add synchron method interfac problem case becaus conceptu method abstract interfac interfac abstract class parent class child extend parent implement interfac aspect bug illeg modifi combin caught ajc public abstract synchron void parent abstract public synchron void child abstract effect easier miss public implicit abstract synchron void interfac interfac child make java complain illeg modifi public abstract synchron public static void main string arg child,synchron compil intertyp declar compil doesn illeg intertyp declar class extend aspect bug synchron void parent void child easier miss synchron java complain illeg public synchron static void
102459,1,detail show weav info messag advic execut object work joinpoint queri inform nice part weav hold inform case write coverag tool order measur ve introduct show weav info option record greatli enhanc similar inform collect program run inform good obtain join point static part signatur long string,weav
103051,1,declar soft affect explicit adviceexecut aspect compil successfulli import java io io public aspect soften advic declar soft io soften advic adviceexecut execut main throw io test public static void main string arg head dai ago output devel scratch err ajc soften advic aj devel scratch err soften advic aj error unhandl type io ion throw io test error declar soft correctli soften advic execut join point declar soft io soften advic withincod,affect explicit adviceexecut aspect import java io public advic advic adviceexecut test arg head output scratch ajc devel error io ion throw error declar correctli execut point io withincod
103157,1,return bind null return todai found write advic return object staticiniti system println advic inde execut time type return staticiniti return object bound null inconsist fact return call object foo bar system println afaik advic execut case return object instanc propos advic execut joinpoint return,return return
103266,1,npe syntax error program gener npe cv head attach ajcor file public abstract aspect worker return request context context call request context system println construct context join point long string enclos join point static part public abstract class request context public final object execut return execut templat method public abstract object execut public static void main string arg runnabl public void run run aspect concret alpha extend worker object final object runnabl execut void runnabl run runnabl system println monitor oper runnabl join point join point request context request context request context public object execut return proce runnabl return request context execut aspect concret beta extend worker object call void awqeyuwq request context request context connect request context public object execut return proce return request context execut,npe syntax error
103740,1,compil failur annot ajc embed latest dev build ajdt build small illustr problem public abstract aspect abstract request monitor public pointcut request execut request context request context execut request context execut request context public abstract class request context public abstract object execut request context request context throw throwabl request execut request context import java lang annot retent import java lang annot retent polici retent retent polici runtim public interfac advic public aspect error handl declar soft annot advic withincod object adviceexecut annot advic return proce catch return null stack trace org aspectj weaver bc bad org aspectj weaver bcel bcel render visit bcel render java org aspectj weaver ast liter accept liter java org aspectj weaver bcel bcel render recur bcel render java org aspectj weaver bcel bcel render render test bcel render java org aspectj weaver bcel bcel advic test instruct bcel advic java org aspectj weaver bcel bcel shadow weav closur bcel shadow java org aspectj weaver bcel bcel advic implement bcel advic java org aspectj weaver shadow implement munger shadow java org aspectj weaver shadow implement shadow java org aspectj weaver bcel bcel class weaver implement bcel class weaver java org aspectj weaver bcel bcel class weaver weav bcel class weaver java org aspectj weaver bcel bcel class weaver weav bcel class weaver java org aspectj weaver bcel bcel weaver weav bcel weaver java org aspectj weaver bcel bcel weaver weav dump bcel weaver java org aspectj weaver bcel bcel weaver weav notifi bcel weaver java org aspectj weaver bcel bcel weaver weav bcel weaver java org aspectj ajdt intern compil aj compil adapt weav aj compil adapt java org aspectj ajdt intern compil aj compil adapt compil aj compil adapt java org aspectj ajdt intern compil compil adapt ajc return org aspec tj ajdt intern compil compil adapt cc ca compil adapt aj org aspectj org eclips jdt intern compil compil compil compil java org aspectj ajdt intern core builder aj build manag perform compil aj build manag java org aspectj ajdt intern core builder aj build manag build aj build manag java org aspectj ajdt intern core builder aj build manag batch build aj build manag java org aspectj ajd intern compil adapt compil compil adapt java org aspectj ajd intern aspect build manag compil thread run aspect build manag java,failur annot annot annot annot annot shadow accept declar
104024,1,combin vararg class crash parser class outer public class public class bug public void vararg object vararg public void test outer outer vararg work vararg outer crash,vararg class crash parser
104212,1,static method call subclass signatur wrong bad bug snip method null factori test static method aspect bug main assert don catch test suit recent confus doubt jp signatur method suppos return null case aspect public class sam pointcut call public void method call method call alex sam sam alex public object method call proceed join point jp throw throwabl string type jp signatur declar type system println decl type type system println method method signatur jp signatur method return jp proce class assert public static void test system println run assert test class aspect bug main extend assert public static void main string arg test public static void test system println run aspect bug main test,method subclass signatur snip method factori assert recent signatur method aspect call call sam call proceed point jp throwabl type jp signatur type decl type type signatur jp method return proce println class aspect assert test
104720,1,verifi error weav trivial switch statement compil attach sourc file class file ajc inpath outjar jar tracer aj june snapshot attempt run gij classpath jar classpath test error obtain thread main java lang verifi error verif fail pc test test bodi test branch rang java lang vm class loader resolv class java lang class usr lib libgcj java lang class initi class usr lib libgcj java lang class java lang string boolean java lang class loader usr lib libgcj gnu java lang main thread run usr lib libgcj excerpt output javap privat classpath jar test show gener switch inde bogu privat static final test test bodi int code iload tableswitch default invokespeci method init areturn,switch aj jar classpath obtain lang branch java lang lang libgcj gnu run libgcj gener switch inde final int code iload tableswitch default
104957,4,null pointer run ajc gij run ajc gnu interpret java receiv error java lang null pointer org aspectj apach bcel gener instruct compar equal org aspectj apach bcel gener instruct org aspectj apach bcel ener instruct tmp cach local aspectj lib aspectjweav jar org aspectj apach bcel gener instruct equal java lang object tmp cach local aspectj lib aspectjweav jar java util abstract map equal java lang object java lang object usr lib libgcj java util hash map put java lang object java lang object usr lib libgcj java util hash set add java lang object usr lib libgcj org aspectj apach bcel gener instruct handl add target org aspectj apach bcel gener instruct target tmp cach local aspectj lib aspectjweav jar org aspectj apach bcel gener branch instruct notifi target org aspectj apach bcel gener instruct handl org aspectj apach bcel gener instruct handl org aspectj apach bcel gener instruct target tmp cach local aspectj lib aspectjweav jar org aspectj apach bcel gener branch instruct set target org aspectj apach bcel gener instruct handl tmp cach local asp ctj lib aspectjweav jar org aspectj apach bcel gener branch instruct branch instruct short org aspectj apach bcel gener instruct handl tmp ach local aspectj lib aspectjweav jar org aspectj apach bcel gener select select short int org aspectj apach bcel gener instruct handl org aspectj apach cel gener instruct handl tmp cach local aspectj lib aspectjweav jar org aspectj apach bcel gener lookupswitch lookupswitch int org aspectj apach bcel gener instruct handl org aspectj apa che bcel gener instruct handl tmp cach local aspectj lib aspectjweav jar org aspectj apach bcel gener switch switch int org aspectj apach bcel gener instruct handl org aspectj apach bcel gen eric instruct handl int tmp cach local aspectj lib aspectjweav jar org aspectj apach bcel gener switch switch int org aspectj apach bcel gener instruct handl org aspectj apach bcel gen eric instruct handl tmp cach local aspectj lib aspectjweav jar org aspectj weaver bcel util copi instruct org aspectj apach bcel gener instruct tmp cach local aspectj lib aspectj weaver jar org aspectj weaver bcel lazi method gen pack bodi org aspectj apach bcel gener method gen tmp cach local aspectj lib aspectjwea ver jar org aspectj weaver bcel lazi method gen pack tmp cach local aspectj lib aspectjweav jar org aspectj weaver bcel lazi method gen method tmp cach local aspectj lib aspectjweav jar org aspectj weaver bcel lazi class gen write back org aspectj weaver bcel bcel world tmp cach local aspectj lib aspectjweav jar org aspectj weaver bcel lazi class gen java class org aspectj weaver bcel bcel world tmp cach local aspectj lib aspectjweav org aspectj weaver bcel bcel weaver class file org aspectj weaver bcel lazi class gen tmp cach local aspectj lib aspectjwea ver jar org aspectj weaver bcel bcel weaver weav notifi org aspectj weaver bcel unwoven class file org aspectj weaver bcel bcel object type rg aspectj weaver weav requestor tmp cach local aspectj lib aspectjweav jar org aspectj weaver bcel bcel weaver weav org aspectj weaver class file tmp cach local aspectj lib aspectjweav jar org aspectj ajdt intern compil aj compil adapt weav unknown sourc org aspectj ajdt intern compil aj compil adapt compil unknown sourc org aspectj org eclips jdt intern compil compil compil org aspectj org eclips jdt intern compil env compil unit unknown sourc org aspectj ajdt intern core builder aj build manag perform compil java util list unknown sourc org aspectj ajdt intern core builder aj build manag build org aspectj ajdt intern core builder aj build config org aspectj bridg messag handler boolean unknown sourc org aspectj ajdt intern core builder aj build manag batch build org aspectj ajdt intern core builder aj build config org aspectj br idg messag handler unknown sourc org aspectj ajdt ajc ajdt command command org aspectj bridg messag handler boolean unknown sourc org aspectj ajdt ajc ajdt command run command java lang string org aspectj bridg messag handler unknown sourc org aspectj tool ajc main run java lang string org aspectj bridg messag holder unknown sourc org aspectj tool ajc main run main java lang string boolean unknown sourc org aspectj tool ajc main main java lang string unknown sourc gnu java lang main thread call main usr lib libgcj gnu java lang main thread run usr lib libgcj stack trace line number inform run program gdb debugg backtrac line number relev part stack trace gdb bt org aspectj apach bcel gener instruct compar equal org aspectj apach bcel gener instruct org aspectj apach bcel gener instruct ea fe fc org aspectj apach bcel gener instruct compar java org aspectj apach bcel gener instruct equal java lang object fe fc org aspectj apach bcel gener instruct java java util abstract map equal java lang object java lang object fe fc libjava java util abstract map java cc ae java util hash map put java lang object java lang object kei fe dfc libjava java util hash map java cca java util hash set add java lang object null fe libjava java util hash set java ad org aspectj apach bcel gener instruct handl add target org aspectj apach bcel gener instruct target fe org aspectj apach bcel gener instruct handl java org aspectj apach bcel gener branch instruct notifi target org aspectj apach bcel gener instruct handl org aspectj apach bcel gener instruct handl org aspectj apach bcel gener instruct target ih null ih fe org aspectj apach bcel gener branch instruct java org aspectj apach bcel gener branch instruct set target org aspectj apach bcel gener instruct handl fe target org aspectj apach bcel gener branch instruct java ef org aspectj apach bcel gener branch instruct branch instruct short org aspectj apach bcel gener instruct handl fe opcod target org aspectj apach bcel gener branch instruct java org aspectj apach bcel gener select select short int org aspectj apach bcel gener instruct handl org aspectj apach bcel gener instruct handl fe opcod match target eeab target org aspectj apach bcel gener select java org aspectj apach bcel gener lookupswitch lookupswitch int org aspectj apach bcel gener instruct handl org aspectj apach bcel gener instruct handl fe match target eeab target org aspectj apach bcel gener lookupswitch java org aspectj apach bcel gener switch switch int org aspectj apach bcel gener instruct handl org aspectj apach bcel gener instruct handl int match ccd target eeac target max gap org aspectj apach bcel gener switch java org aspectj apach bcel gener switch switch int org aspectj apach bcel gener instruct handl org aspectj apach bcel gener instruct handl match ccd target eeac target org aspectj apach bcel gener switch java eb org aspectj weaver bcel util copi instruct org aspectj apach bcel gener instruct fc org aspectj weaver bcel util java org aspectj weaver bcel lazi method gen pack bodi org aspectj apach bcel gener method gen gen org aspectj weaver bcel lazi method gen java org aspectj weaver bcel lazi method gen pack org aspectj weaver bcel lazi method gen java org aspectj weaver bcel lazi method gen method org aspectj weaver bcel lazi method gen java org aspectj weaver bcel lazi class gen write back org aspectj weaver bcel bcel world ff world org aspectj weaver bcel lazi class gen java org aspectj weaver bcel lazi class gen java class org aspectj weaver bcel bcel world ff world org aspectj weaver bcel lazi class gen java org aspectj weaver bcel bcel weaver class file org aspectj weaver bcel lazi class gen clazz ff snip difficult reproduc test case depend gij version happili examin bytecod bcel class line stack trace explain occur test case simpl wrote bcel code question obvious ran data set virtual machin hash collis hash set occur becaus bcel snapshot hash collis occur object ad hash set guarante caus null pointer compar method examin code path stack trace field target lookupswitch object initi notifi target call hash collis hash set instruct compar call guarante call target access arrai length caus null pointer hope explan suffici clear happi detail,target lookupswitch initi target instruct guarante target access length compar
106461,1,org aspectj weaver pattern wild type pattern clean wild type pattern java,org aspectj pattern wild clean type java
106634,1,regress argument caus bcel gener signatur type convert java report compil error aspect compil develop built mondai jun gmt crash aspect compil develop built wednesdai aug gmt import java util vector work java util public class bug extend vector work vector extend void test exist argument work argument bug flag,caus gener signatur type aspect built jun aspect compil wednesdai util vector java util class bug extend vector vector extend test work bug
107299,1,aspectpath inpath argument fail drive letter ajc doesn recogn window absolut file path don start drive letter run ajc inpath test jar error build config error bad inpath compon test jar ajc inpath test jar work ajc aspectpath test jar test aj error build config error bad aspectpath test jar ajc aspectpath test jar test aj work,window file don start error config aj error aj work
107713,1,class cast popup file save auto compil popup class cast thrown org aspectj ajdt intern compil lookup eclips sourc type cast org aspectj weaver bcel bcel object type start wrote aspect start id show line error support fire properti properti oldval null oldval string oldval string newval packag blueprint util mixin test import java bean properti listen import java bean properti support import java lang reflect field import blueprint util mixin test import org aspectj lang signatur public aspect properti support aspect properti support properti support support properti support public interfac properti support public void add properti listen properti listen listen public void add properti listen string properti properti listen listen public void remov properti listen string properti properti listen listen public void remov properti listen properti listen listen public void listen string properti public void properti support add properti listen properti listen listen support add properti listen listen public void properti support add properti listen string properti properti listen listen support add properti listen properti listen public void properti support remov properti listen string properti properti listen listen support remov properti listen properti listen public void properti support remov properti listen properti listen listen support remov properti listen listen public void properti support listen string properti support listen properti pointcut call setter bean call public void blueprint util test bean set string target void bean call setter string properti field join point static part signatur system println properti properti string proce fire properti properti privat field field signatur signatur field field null system println field signatur string method signatur field signatur declar type declar field method substr method length lower case field set access true catch field nsfe nsfe print stack trace return field void fire properti bean string properti string oldval string newval system println properti properti system println oldval system println newval support fire properti properti oldval null oldval string oldval string newval import java io serializ public class bean implement serializ privat string public string return public void set string public aspect bean support declar parent bean implement properti support aspect properti support,file save lookup eclips bcel object type wrote id reflect type method substr length
107858,1,illeg argument proce crash parser context proce requir argument call extra argument crash compil argument field access class foo foo field void test public aspect bug void call void foo test foo foo foo field proce foo caught compil time proce foo field crash home user sgelin dev java ajc bug bug java error intern compil error java lang null pointer org aspectj ajdt intern compil ast access inlin visitor access field access inlin visitor java org aspectj ajdt intern compil ast access inlin visitor end visit access inlin visitor java org aspectj org eclips jdt intern compil ast field refer travers field refer java org aspectj org eclips jdt intern compil ast messag send travers messag send java org aspectj org eclips jdt intern compil ast method declar travers method declar java,proce context argument call argument argument field class foo void test public bug void call void foo foo foo field proce foo caught proce field dev java ajc bug intern java lang null compil ast inlin visitor field inlin org aspectj compil visit visitor org aspectj org intern field java org aspectj org intern ast send travers send java org aspectj ast method declar method
108050,1,execut match overrid doubli deriv method sampl code fail becaus compil isn match execut post mock servlet declar warn servlet request doesn match case advic join point run runtim simplifi code show problem declar warn work fairli recent ajdt august public abstract class mock servlet extend http servlet protect void post privat static aspect find match declar warn execut http servlet servlet request declar warn execut http servlet servlet request class http servlet protect void post public class mock delai servlet extend mock servlet privat static final long serial version uid public class mock servlet extend mock delai servlet protect void post compil output warn includ mock servlet devel workspac test src mock servlet java warn servlet request protect void post method execut void mock servlet post devel workspac test src mock servlet java devel workspac test src mock servlet java warn servlet request protect void post method execut void mock servlet post devel workspac test src mock servlet java devel workspac test src mock servlet java warn servlet request protect void post method execut void http servlet post devel workspac test src mock servlet java devel workspac test src mock servlet java warn servlet request protect void post method execut void http servlet post devel workspac test src mock servlet java devel workspac test src mock servlet java warn servlet request protect void post method execut void mock servlet post devel workspac test src mock servlet java warn,match overrid doubli method sampl code compil isn match post mock servlet doesn match advic join run declar public abstract class extend protect post aspect find match request declar execut http servlet class http servlet protect void post class mock servlet privat static long serial uid public class extend servlet protect compil warn workspac test mock java protect post method execut servlet post devel workspac test workspac test src mock java request void method void post devel workspac test src java devel servlet java void method workspac test mock servlet java warn servlet protect void post void http servlet devel workspac test src mock java workspac test mock java warn post workspac java warn
108062,2,npe open resourc cv resourc histori npe open resourc doubl click cv resourc histori view java lang null pointer org eclips mylar java ui editor mylar java element descriptor draw composit imag mylar java element descriptor java org eclips jface resourc composit imag descriptor imag data composit imag descriptor java org eclips jface resourc imag descriptor creat imag imag descriptor java org eclips jface resourc imag descriptor creat imag imag descriptor java org eclips jface resourc imag descriptor creat imag imag descriptor java org eclips mylar ui mylar imag imag mylar imag java org eclips mylar java ui editor mylar compil unit editor updat titl imag mylar compil unit editor java org eclips jdt intern ui javaeditor java editor error tick updat run java editor error tick updat java org eclips swt widget synchron sync exec synchron java org eclips ui intern ui synchron sync exec ui synchron java org eclips swt widget displai sync exec displai java org eclips jdt intern ui javaeditor java editor error tick updat post imag java editor error tick updat java org eclips jdt intern ui javaeditor java editor error tick updat updat editor imag java editor error tick updat java org eclips jdt intern ui javaeditor compil unit editor set input compil unit editor java org eclips ui texteditor abstract text editor run abstract text editor java org eclips jface oper modal context run thread modal context java org eclips jface oper modal context run modal context java org eclips jface window applic window run applic window java org eclips swt custom busi show busi java org eclips jface window applic window run applic window java org eclips ui intern workbench window run workbench window java org eclips ui texteditor abstract text editor intern init abstract text editor java org eclips ui texteditor abstract text editor init abstract text editor java org eclips ui intern editor manag creat site editor manag java org eclips ui intern editor refer creat part helper editor refer java org eclips ui intern editor refer creat part editor refer java org eclips ui intern workbench part refer part workbench part refer java org eclips ui intern editor refer editor editor refer java org eclips ui intern workbench page busi open editor batch workbench page java org eclips ui intern workbench page busi open editor workbench page java org eclips ui intern workbench page access workbench page java org eclips ui intern workbench page run workbench page java org eclips swt custom busi show busi java org eclips ui intern workbench page open editor workbench page java org eclips ui intern workbench page open editor workbench page java org eclips team intern ccv ui action open log entri action run open log entri action java org eclips team intern ccv ui repo repositori manag run repositori manag java org eclips team intern ccv ui action cv action run cv action java org eclips team intern ccv ui action cv action run cv action java org eclips swt custom busi show busi java org eclips team intern ccv ui action cv action run cv action java org eclips team intern ccv ui action open log entri action execut open log entri action java org eclips team intern ccv ui action cv action run cv action java org eclips team intern ccv ui histori view handl event histori view java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run ui workbench java org eclips ui intern workbench creat run workbench workbench java org eclips ui platform ui creat run workbench platform ui java org eclips ui intern id id applic run id applic java org eclips core intern runtim platform activ run platform activ java org eclips core runtim adaptor eclips starter run eclips starter java org eclips core runtim adaptor eclips starter run eclips starter java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org eclips core launcher main invok framework main java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java,npe npe cv mylar descriptor descriptor compil compil editor intern imag intern error intern set compil ui texteditor editor run abstract jface oper modal run modal java jface oper run modal java swt java eclips jface workbench workbench java ui texteditor abstract intern editor java texteditor abstract text editor init abstract java ui intern manag java ui intern creat part helper refer java eclips intern editor refer part editor java intern workbench refer part workbench eclips intern java busi workbench access workbench busi team intern ccv action entri eclips team intern ccv repo repositori manag run repositori manag java eclips intern ccv ui cv run action eclips team intern run cv java eclips custom team ui cv action run java intern ccv ui java eclips intern ccv action action run cv action java intern swt widget event tabl event event tabl java widget event eclips widget run defer event eclips swt displai read intern workbench run loop java workbench run ui workbench workbench platform run workbench id id run java eclips runtim eclips run starter starter run starter java reflect nativ method accessor nativ method reflect nativ method accessor impl method accessor method accessor impl deleg method impl lang method method framework java core launcher java run java core launcher
108117,1,complet implement abstract gener aspect requir complet parameter implement pointcut ast node exhaust test suit,complet abstract aspect complet parameter pointcut ast node test
108118,1,complet implement suppress aj warn ensur suppress aj warn inde suppress pointcut oper requir wrap major pointcut oper call lint advic,suppress warn suppress
108120,1,complet implemen runtim pointcut pars match weaver api runtim pointcut pars match extend pointcut ad aj recommend approach implement java lang reflect object type refer type deleg java lang reflect world bcel world,complet implemen runtim pointcut pars match
108377,1,verifi error intertyp field indirect intertyp method run program public class public static void main string arg system println foo aspect aspect public public string public string foo return error thread main java lang verifi error class aspect method ajc inter method aspect foo signatur la ljava lang string incompat type set field init java main java javap reveal field miss class part getfield field la getfield field ljava lang string replac correct code gener getfield field la getfield field ljava lang string,error method run public class public void arg foo aspect string public string foo return error thread java ajc method signatur la incompat set field init main javap field class part getfield string code gener field ljava
108448,1,illeg state undeclar type variabl hide,state undeclar type variabl
108826,1,ajdt error find type eclips latest aspect build compil plugin error find type test code packag test public class find type public method arrai return null error occur return type paramet arrai gener type code compil fine eclips show error doesn show folder locat error,compil error find type test code test public class find type public method return null error occur return type paramet gener type
108886,5,compil java lang runtim intern compil error unexpect null sourc locat pass locat attach small test case reproduc error attach feasibl log bug,java lang runtim null locat case error
108892,1,load time weav problem aspect level hierarchi weav tomcat system level aspect meta inf aop xml found jar system classpath web applic aop xml properli deploi run system level aspect work remov system level aspect jar classpath applic level aspect work isol test case packag simpl system jar app war file tomcat debug make simpl standalon version aop xml file app classload work fine,load time weav aspect level hierarchi weav level aspect xml xml
109016,1,null pointer build configur lst file messag null pointer thrown null stack trace java lang null pointer org aspectj ajd intern compil adapt configur build option compil adapt java org aspectj ajd intern compil adapt gen build config compil adapt java org aspectj ajd intern compil adapt compil compil adapt java org aspectj ajd intern aspect build manag compil thread run aspect build manag java,null build configur messag null null stack trace java lang null pointer org ajd compil build option compil adapt java ajd intern adapt gen config compil java org adapt compil org intern compil run aspect build manag java
109173,1,weav adaptor enhanc perform configur diagnosi suggest enhanc result exhaust test eclips os gi environ aspect declar class loader becaus visibl aop xml file aspect short circuit implement weav class byte code unnecessarili pass weaver import os gi hundr class bundl class loader woven exist enabl flag previous discuss aspectj dev meta inf directori privat os gi inappropri locat aop xml file declar share aspect propos system properti set resourc find aop xml file default meta inf aop xml dorg aspectj weaver loadtim configur meta inf aop xml org aspectj aop xml catch throwabl aj catch bc issu messag runtim pass back class loader user messag handler implement decid circumst abort altern aj safe interfac weav agent jvmti dump logic move weav adaptor directli class loader,altern aj weav
109283,1,invalid indirect static access warn enum set compil aspect enabl project java sourc mode indirect access static modifi warn code incorrectli compil warn doesn occur aspect enabl project public class test enum foo wibbl wobbl woo public static void main string arg enum set foo set enum set foo class,indirect warn aspect project java mode modifi code incorrectli compil warn aspect enabl public class test enum foo wibbl woo public static void main arg set foo foo class
109486,1,intern compil error class parser java testcas aj final abstract aspect caus compil abort intern compil error document set mchapman aj error intern compil error org aspectj apach bcel classfil class format class final abstract org aspectj apach bcel classfil class parser read class info class par er java org aspectj apach bcel classfil class parser pars class parser java org aspectj weaver bcel util make java class util java org aspectj weaver bcel unwoven class file java class unwoven class fil java org aspectj weaver bcel unwoven class file class unwoven class fil java org aspectj ajdt intern core builder aj state note result aj state jav org aspectj ajdt intern core builder aj build manag accept result aj build manag java org aspectj ajdt intern compil aj compil adapt process aj compil adapt java org aspectj ajdt intern compil compil adapt ajc return org aspectj ajdt intern compil compil adapt compil adapt org aspectj org eclips jdt intern compil compil process compil er java org aspectj org eclips jdt intern compil compil compil compil er java org aspectj ajdt intern core builder aj build manag perform compilat ion aj build manag java org aspectj ajdt intern core builder aj build manag build aj build manag java org aspectj ajdt intern core builder aj build manag batch build aj bu ild manag java org aspectj ajdt ajc ajdt command command ajdt command java org aspectj ajdt ajc ajdt command run command ajdt command java org aspectj tool ajc main run main java org aspectj tool ajc main run main main java org aspectj tool ajc main main main java sourc inform document set mchapman aj error class abst ract final final abstract aspect abort thrown aspect develop document set mchapman ajc version aspect compil develop built tuesdai sep gmt expect behaviour natur regular compil errror aspect abstract final,intern error parser java aj final aspect intern error set mchapman aj error intern compil error apach classfil class abstract aspectj parser read class info class par java classfil class pars unwoven aspectj bcel class class class intern manag aj adapt ajc return ild ajc run aspectj ajc run ajc run error aspect natur errror
109614,1,wait build iajc task java lang runtim rang updat enclos instruct list,build iajc task runtim rang enclos instruct list
111481,1,vararg doesn work itd constructor,vararg itd
111667,1,produc compil warn default advic preced appli propos compil spit warn anytim appli default advic preced spit recommend default order guarante releas releas compil thread aspectj dev titl runtim execut order aspectj user titl ajdt aspectj good thing,default advic preced appli propos spit default advic preced order guarante releas compil runtim aspectj user good
111915,1,illeg pointcut declar org aspectj weaver bc org aspectj weaver pattern refer pointcut concret refer pointcut java org aspectj weaver pattern pointcut concret pointcut java org aspectj weaver pattern refer pointcut concret refer pointcut java org aspectj weaver pattern pointcut concret pointcut java org aspectj weaver pattern pointcut concret pointcut java org aspectj weaver advic concret advic java org aspectj weaver bcel bcel advic concret bcel advic java org aspectj weaver crosscut member add shadow munger crosscut member java org aspectj weaver crosscut member add shadow munger crosscut member java org aspectj weaver resolv type collect crosscut member resolv type java org aspectj weaver crosscut member set add replac aspect crosscut member set java org aspectj weaver bcel bcel weaver prepar weav bcel weaver java org aspectj ajdt intern compil aj compil adapt weav aj compil adapt java org aspectj ajdt intern compil aj compil adapt compil aj compil adapt java org aspectj ajdt intern compil compil adapt ajc return org aspectj ajdt intern compil compil adapt cc ca compil adapt aj org aspectj org eclips jdt intern compil compil compil compil java org aspectj ajdt intern core builder aj build manag perform compil aj build manag java org aspectj ajdt intern core builder aj build manag build aj build manag java org aspectj ajdt intern core builder aj build manag batch build aj build manag java org aspectj ajd intern compil adapt compil compil adapt java org aspectj ajd intern aspect build manag compil thread run aspect build manag java bc thrown illeg pointcut declar spike np command case handl command bind type pattern spike np handler world batch build build config home guido workspac metadata plugin org eclips ajdt core np gener lst file,illeg declar pointcut pointcut pointcut pointcut pointcut pointcut illeg pointcut declar shadow pattern concret
112027,1,unexpect error unbound formal pc error paramet ti bound branch pointcut true untest develop version branch duplic specif packag demo public class public static void main string arg test aspect test perthi pc tut index basic perthi pointcut pc test call void run ti pc ti system println bef ti class int void test run void run system println run,error pc error paramet bound pointcut class arg call run bef class test run run run
112243,3,compil core dump appar fix,core dump
112514,1,ajc compil crash inform class file caus,inform file
112615,1,xha member process correctli pass ajdt test ajdt instal bean add interfac call add line bound point aj declar parent hasmethod set implement open aspect compil prefer page select member advanc tab click rebuild option work project build correctli stand error type pattern hasmethod set xha member option set,click option build correctli
112756,1,ajdt compil gener fals warn work aspect rais error junit test method didn assert appar pointcut call void assert assert ajdt compil complain assert keyword don warn shown case complet aspect code import junit framework test import junit framework assert import junit framework assert fail error public aspect assert counter privat thread local count thread local public pointcut test method execut execut void test test public pointcut assert call cflow test method execut call void assert assert void test method execut count set counter proce counter count count throw assert fail error assert call assert call counter count,compil gener warn aspect error junit test method appar pointcut void compil keyword shown case complet code import framework test import import framework fail public assert public test method test test cflow method assert test throw call call
112830,1,warn couldn find aspectjrt jar classpath compil make warn aspectrt jar file aspectrt jar case compil maven,couldn find classpath compil aspectrt aspectrt jar compil
113073,1,weaveinfo messag report appli declar method itd method class interfac annot aspect declar method public method annot class aspect public void method string public void method expect weaveinfo messag form weaveinfo public void method pr java annot annot method annot pr java weaveinfo public void method string pr java annot annot method annot pr java intertyp messag,appli itd method class method public method class method string public expect weaveinfo form public void method annot method pr java method java annot pr java intertyp messag
