bugId,effectiveness,text,keywords
38148,1,refer intern core packag decor intern platform refer decor log replac refer log workbench plugin,refer intern core packag decor intern platform log workbench plugin
38171,1,page layout nl ed string class page layout nl sed string referenc part exist part exist page layout area workbench messag string workbench messag format depend argument involv comment nl ed string shouldn search nl,page layout nl string referenc part part page layout area workbench messag string workbench messag argument
38247,1,viewer javadoc incomplet javadoc dialog cell editor javadoc open dialog box dialog box cancel de facto behaviour null return cancel,javadoc open dialog box dialog box cancel cancel
38462,1,dialog tree prefer properti dialog resiz mac os nativ tree isn compact platform result tree item prefer properti dialog bare visibl horizontal scroll cumbersom nice sash tree dialog content rememb dialog size sash posit,dialog tree prefer properti dialog
38547,3,prefer prefer restor default press workbench prefer debug consol colour consol output show consol colour press appli don leav dialog press restor default appli colour reset default consol colour els press appli consol colour problem properti event default becaus restor default flag set reset appli send default,prefer prefer restor debug consol consol dialog appli colour els properti event flag set appli send
38587,1,task tooltip problem task bookmark view toolbar item build don tooltip hover mous enabl toolbar item problem task bookmark view view menu close button show tooltip,task task toolbar don hover mous enabl task
38729,1,prefer npe prefer page valid return null,prefer page valid
38734,1,navig past action clipboard content build past action updat select check valid past target clipboard content past target check involv clipboard content earlier read clipboard method read file transfer data clipboard check past action enabl resourc data file data clipboard type api,data clipboard past action data
38782,1,tree viewer add call refresh implement tree viewer add naiv refresh tree tabl viewer,viewer add call refresh implement tree
38789,1,command paramet command show menu item kei bind assign kei show packag explor ctrl alt open java file press kei file show packag explor open text file press kei select menu navig show packag explor file show packag explor,command paramet command menu bind
39003,1,face window handler org eclips jface window window class sequenc code public static void set handler handler handler handler instanceof default handler handler handler instanceof check prevent set custom handler default handler class made privat extend hack code default handler handl print stacktrac standard output problem effect prevent jface window subclass applic window class trivial applic peter,default handler handl standard output problem jface window subclass applic window class applic
39074,1,cell editor dbc canna input mode fire bogu event text control step creat simpl file foo usr open propertysheet editor file select depart group edit object propertysheet shift space enter canno input mode type nihongo press enter press enter propertysheet receiv bogu widget default select event bogu focu lost event case enter canna text lost affect displai popup celleditor interest event mention bug affect multipl gef client wsad,cell editor canna mode fire bogu text
39435,3,action hide action set api work,action hide set work
39436,4,task summari shown statu line build task view show summari number task error warn info statu line miss rework view,task statu view show task statu miss view
39498,1,task default sort order problem view incorrect top descend make sens problem bottom list,order problem view incorrect problem
40026,1,job cancel hint job cancel cancel context menu item run job termin immediatli hint user show job wait cancel option prefix shown view icon cancel refresh remot cv,view cancel refresh
40128,2,decor attempt disabl turn cv decor item decor becaus case cv decor disabl caus refresh result cach pend updat problem decor occur result decor updat stale result thing fix cach clear label updat cach clear run listen case els run call fix leav open pend confirm build,decor attempt decor becaus decor stale clear label clear els
40499,1,cv ui gtk brows repositori cv option enabl build enabl option fetch resourc background make imposs brows repositori cv repositori view enabl background fetch resourc cv repositori view cv repositori view click expand head node head node expand show pend node head node collaps,background fetch
40524,1,expans packag view caus concurr modif eclips occur log open close node packag explor progress view open class cast verbos mode content progress view stale content concurr modif assum messag fail execut runnabl java util concurr modif stack org eclips swt swt fail execut runnabl java util concurr modif org eclips swt swt error swt java org eclips swt widget synchron run async messag synchron java org eclips swt widget displai run async messag displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run workbench java org eclips core intern boot intern boot loader run intern boot loader java org eclips core boot boot loader run boot loader java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java entri org eclips ui jul messag stack trace entri org eclips ui jul messag java util concurr modif stack java util concurr modif java util hash map hash iter entri hash map java java util hash map kei iter hash map java java util abstract collect arrai abstract collect java org eclips ui intern progress progress content run ui thread progress content java org eclips ui progress ui job run ui job java org eclips swt widget runnabl lock run runnabl lock java org eclips swt widget synchron run async messag synchron java org eclips swt widget displai run async messag displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run workbench java org eclips core intern boot intern boot loader run intern boot loader java org eclips core boot boot loader run boot loader java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java entri org eclips ui jul messag unhandl caught event loop entri org eclips ui jul messag fail execut runnabl java lang class cast stack org eclips swt swt fail execut runnabl java lang class cast org eclips swt swt error swt java org eclips swt widget synchron run async messag synchron java org eclips swt widget displai run async messag displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run workbench java org eclips core intern boot intern boot loader run intern boot loader java org eclips core boot boot loader run boot loader java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java entri org eclips ui jul messag stack trace entri org eclips ui jul messag java lang class cast stack java lang class cast org eclips ui intern progress progress content parent progress content java org eclips jface viewer abstract tree viewer intern expand abstract tree viewer java org eclips jface viewer abstract tree viewer intern expand abstract tree viewer java org eclips jface viewer abstract tree viewer set select widget abstract tree viewer java org eclips jface viewer structur viewer set select widget structur viewer java org eclips jface viewer structur viewer preserv select structur viewer java org eclips jface viewer structur viewer refresh structur viewer java org eclips jface viewer structur viewer refresh structur viewer java org eclips ui intern progress progress content run ui thread progress content java org eclips ui progress ui job run ui job java org eclips swt widget runnabl lock run runnabl lock java org eclips swt widget synchron run async messag synchron java org eclips swt widget displai run async messag displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run workbench java org eclips core intern boot intern boot loader run intern boot loader java org eclips core boot boot loader run boot loader java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java,packag eclips class mode fail eclips messag nativ jul messag modif stack java util modif java hash hash map iter map java collect arrai collect ui progress progress content run ui thread progress content java ui progress job ui job lock intern core intern run method main fail execut class intern intern core loader nativ deleg method method reflect entri class jface viewer viewer set select tree eclips viewer set widget viewer eclips viewer viewer viewer structur refresh viewer java jface refresh ui intern progress run ui thread progress content java ui progress ui job run ui job eclips runnabl lock run java widget synchron async widget messag displai widget displai read displai java ui workbench run java ui run intern intern run intern loader loader java reflect nativ method impl nativ accessor method accessor deleg invok deleg accessor impl java invok method eclips launcher main basic run eclips launcher run main eclips core
40559,1,prefer make prefer page access label prefer page show titl error navig replac focu,label prefer page show titl error
40638,1,dialog titl area dialog initi titl area dialog construct isn readi handl mutat snippet creat line requir becaus otherwis set messag throw null pointer attempt modifi messag label shouldn eclips convent titl area dialog titl area dialog titl area dialog shell titl area dialog creat titl area dialog set titl titl org eclips jface dialog titl area dialog titl area dialog set messag messag org eclips jface dialog titl area dialog titl area dialog open,dialog titl area dialog initi titl area dialog mutat
40853,1,hover anim icon mention doubl click open view,hover anim
40855,1,clear option error progress view,clear error progress view
40900,1,job job shown startup job shown time view switch verbos mode handl easiest replic run error job show switch verbos john case correct,job shown time view handl
40965,1,workbench tool bar button requir mous focu read msaa cycl button mous tooltip msaa interfac select mous step start inspect object tab eclips focu tool bar button move button mous tool tip text,tool
40980,1,dialog npe properti dialog adapt contributor resourc adapt npe occur select platform object implement return resourc refer indirectli contributor resourc adapt instanc call adapt class java lang null pointer org eclips ui intern dialog resourc info page creat content resourc info page java org eclips jface prefer prefer page creat control prefer page jav org eclips jface prefer prefer dialog show page prefer dialog java org eclips jface prefer prefer dialog select save item prefer dial og java org eclips jface prefer prefer dialog run prefer dialog java org eclips swt custom busi show busi java org eclips jface prefer prefer dialog creat content prefer dialo java org eclips jface window window creat window java org eclips ui dialog properti dialog action run properti dialog action java myfirm team starteam ui intern action properti dialog action deleg execut properti dialog action deleg java myfirm team starteam ui intern action product action deleg run star team action deleg java org eclips ui action action deleg run event action deleg java org eclips ui intern plugin action run event plugin action java org eclips jface action action contribut item handl widget select action contribut item java org eclips jface action action contribut item handl widget event action cont ribut item java org eclips jface action action contribut item access action contribut tem java org eclips jface action action contribut item action listen handl event ction contribut item java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run workbench java org eclips core intern boot intern boot loader run intern boot loader jav org eclips core boot boot loader run boot loader java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok unknown sourc sun reflect deleg method accessor impl invok unknown sourc java lang reflect method invok unknown sourc org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java implement adapt return match resourc instanc call adapt class indirectli implement interfac contributor resourc adapt implement interfac retriev resourc correctli safeti measur implement adapt retriev resourc adapt class properti dialog mechan broken properti page contributor manag properti dialog action contributor resourc adapt select object determin applic properti page correctli find resourc access indirect add page regist resourc problem start properti page select object set element object resourc instanc page smart object adaptab implement resourc instanc adapt class don access resourc intermedi step contributor resourc adapt properti page manag properti page manag concret properti page implement incompat strategi shouldn properti page manag set resourc input properti page identifi resourc relat,properti page select object set object resourc instanc
41152,1,view mgmt rcp close view close perspect build close part workbench page page close automat disori close view plan open view work perspect editor perspect disappear editor close platform user empti workbench page,close view view work perspect editor perspect editor close platform empti page
41153,1,dialog open resourc show result creat simpl project file txt txt navig activ resourc perspect hit ctrl shift open resourc dialog type txt observ dialog show match move cursor left text field observ show result,resourc dialog dialog show match cursor text field show result
41224,1,dialog switch editor dialog rearrang layout resiz eclips resiz switch editor dialog layout isn adjust make dialog smaller long button bottom disappear,dialog editor dialog layout resiz
41304,1,progress stai red error clear eclips sdk macosx carbon tar gz build error cv background job progress view select error pick delet context menu point error grei job run job run progress draw red error visibl progress view select clear error progress back draw blue error clear,point error job run
41311,1,deadlock exit deadlock cpu run full thread dump java hot spot tm client vm mix mode worker prio tid dd nid xab wait condit fd java util abstract list iter abstract list java org eclips ui intern progress job progress manag add job progress manag java org eclips ui intern progress job progress manag schedul job progress manag java org eclips core intern job job listen notifi job listen java org eclips core intern job job listen run job listen java org eclips core intern runtim intern platform run intern platform java org eclips core runtim platform run platform java org eclips core intern job job listen notifi job listen java org eclips core intern job job listen schedul job listen java org eclips core intern job job manag schedul job manag java org eclips core intern job intern job schedul intern job java org eclips core runtim job job schedul job java org eclips ui intern progress anim item anim item java org eclips core intern job job listen notifi job listen java org eclips core intern job job listen run job listen java org eclips core intern runtim intern platform run intern platform java org eclips core runtim platform run platform java org eclips core intern job job listen notifi job listen java org eclips core intern job job listen job listen java org eclips core intern job job manag end job job manag java org eclips core intern job worker pool end job worker pool java lock org eclips core intern job worker pool org eclips core intern job worker run worker java worker prio tid dd ab nid xf wait monitor entri fd org eclips core intern job worker pool start job worker pool java wait lock org eclips core intern job worker pool org eclips core intern job worker run worker java worker prio tid ddd nid xcf object wait ff ffd java lang object wait nativ method org eclips core intern job worker pool sleep worker pool java lock org eclips core intern job worker pool org eclips core intern job worker pool start job worker pool java lock org eclips core intern job worker pool org eclips core intern job worker run worker java timeout output stream daemon prio tid dd nid xb object wait fd java lang object wait nativ method java lang object wait object java org eclips team intern core stream timeout output stream write timeout output stream java lock org eclips team intern core stream timeout output stream org eclips team intern core stream timeout output stream run thread timeout output stream java org eclips team intern core stream timeout output stream access timeout output stream java org eclips team intern core stream timeout output stream run timeout output stream java java lang thread run thread java worker prio tid dbee nid xcb object wait fd java lang object wait nativ method wait org eclips core intern job semaphor org eclips core intern job semaphor acquir semaphor java lock org eclips core intern job semaphor org eclips core intern job order lock acquir order lock java org eclips core intern job order lock acquir order lock java org eclips core intern job order lock acquir order lock java org eclips core intern resourc work manag check work manag java org eclips core intern resourc workspac prepar oper workspac java org eclips core intern resourc workspac run workspac java org eclips core intern resourc workspac run workspac java org eclips core intern resourc delai snapshot job run delai snapshot job java org eclips core intern job worker run worker java timeout output stream daemon prio tid cc nid xd object wait df dfd java lang object wait nativ method wait cbd org eclips team intern core stream timeout output stream java lang object wait object java org eclips team intern core stream timeout output stream write timeout output stream java lock cbd org eclips team intern core stream timeout output stream org eclips team intern core stream timeout output stream run thread timeout output stream java org eclips team intern core stream timeout output stream access timeout output stream java org eclips team intern core stream timeout output stream run timeout output stream java java lang thread run thread java java index daemon prio tid cd ce nid object wait fd java lang object wait nativ method wait ba org eclips jdt intern core search index index manag java lang object wait object java org eclips jdt intern core search process job manag run job manag java lock ba org eclips jdt intern core search index index manag java lang thread run thread java signal dispatch daemon prio tid eb nid xd wait condit final daemon prio tid ad nid object wait ca ca fd java lang object wait nativ method java lang ref refer queue remov refer queue java lock java lang ref refer queue lock java lang ref refer queue remov refer queue java java lang ref final final thread run final java refer handler daemon prio tid nid object wait fd java lang object wait nativ method java lang object wait object java java lang ref refer refer handler run refer java lock ba java lang ref refer lock main prio tid nid runnabl fc java io file output stream close nativ method java io file output stream close file output stream java java io filter output stream close filter output stream java org eclips core intern localstor safe file output stream close safe file output stream java java io filter output stream close filter output stream java org eclips core intern resourc save manag visit save save manag java org eclips core intern resourc save manag visit save save manag java org eclips core intern resourc save manag save save manag java org eclips core intern resourc workspac save workspac java org eclips ui intern workbench run workbench java org eclips jface oper modal context run thread modal context java org eclips jface oper modal context run modal context java org eclips jface dialog progress monitor dialog run progress monitor dialog java org eclips ui intern workbench disconnect workspac workbench java org eclips ui intern workbench busi close workbench java org eclips ui intern workbench access workbench java org eclips ui intern workbench run workbench java org eclips swt custom busi show busi java org eclips ui intern workbench close workbench java org eclips ui intern workbench close workbench java org eclips ui intern workbench close workbench java org eclips ui intern action run action java org eclips jface action action run event action java org eclips jface action action contribut item handl widget select action contribut item java org eclips jface action action contribut item access action contribut item java org eclips jface action action contribut item handl event action contribut item java org eclips swt widget event tabl send event event tabl java org eclips swt widget widget send event widget java org eclips swt widget displai run defer event displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run workbench java org eclips core intern boot intern boot loader run intern boot loader java org eclips core boot boot loader run boot loader java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java vm thread prio tid cc nid xebc runnabl vm period task thread prio tid nid xaf wait condit suspend checker thread prio tid nid xadc runnabl,exit deadlock run thread spot client mode worker prio tid dd nid xab java iter java ui intern job manag add eclips ui progress manag schedul job progress job notifi job java job job listen run listen java eclips core runtim run platform runtim run platform java eclips intern job job notifi java core intern job job schedul job listen job job schedul job manag core intern schedul job core runtim schedul job java intern progress anim item anim item java intern job job listen notifi job core job listen java eclips runtim intern platform intern job notifi listen eclips core intern job job listen job listen eclips job job job manag intern job worker job worker thread thread lock check core workspac delai job worker daemon timeout java timeout java java xd java lang java manag manag oper dialog java eclips ui close contribut jface widget loop impl reflect
41312,6,class cast progress content session aug java version java vendor sun microsystem boot loader constant os win arch ws win nl de ch command line argument updat showloc data eclips workspac develop plugin instal file eclips drop entri org eclips ui aug messag unhandl caught event loop entri org eclips ui aug messag fail execut runnabl java lang class cast stack org eclips swt swt fail execut runnabl java lang class cast org eclips swt swt error swt java org eclips swt widget synchron run async messag synchron java org eclips swt widget displai run async messag displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run workbench java org eclips core intern boot intern boot loader run intern boot loader java org eclips core boot boot loader run boot loader java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java entri org eclips ui aug messag stack trace entri org eclips ui aug messag java lang class cast stack java lang class cast org eclips ui intern progress progress content parent progress content java org eclips jface viewer abstract tree viewer intern expand abstract tree viewer java org eclips jface viewer abstract tree viewer intern expand abstract tree viewer java org eclips jface viewer abstract tree viewer set select widget abstract tree viewer java org eclips jface viewer structur viewer set select widget structur viewer java org eclips jface viewer structur viewer preserv select structur viewer java org eclips jface viewer structur viewer refresh structur viewer java org eclips ui intern progress progress content run ui thread progress content java org eclips ui progress ui job run ui job java org eclips swt widget runnabl lock run runnabl lock java org eclips swt widget synchron run async messag synchron java org eclips swt widget displai run async messag displai java org eclips swt widget displai read dispatch displai java org eclips ui intern workbench run event loop workbench java org eclips ui intern workbench run workbench java org eclips core intern boot intern boot loader run intern boot loader java org eclips core boot boot loader run boot loader java sun reflect nativ method accessor impl invok nativ method sun reflect nativ method accessor impl invok nativ method accessor impl java sun reflect deleg method accessor impl invok deleg method accessor impl java java lang reflect method invok method java org eclips core launcher main basic run main java org eclips core launcher main run main java org eclips core launcher main main main java,progress fail lang class cast class error async displai run displai displai displai workbench run run run nativ method nativ method impl nativ impl reflect method method impl method invok method launcher basic run main launcher run launcher main stack trace lang class cast stack class cast intern progress progress parent progress jface tree tree tree expand tree tree viewer select widget tree structur structur preserv structur structur progress progress progress progress job job run lock widget run async displai run displai displai displai workbench run workbench run workbench reflect impl reflect nativ accessor impl impl deleg accessor reflect main basic run launcher run main main
41377,1,progress npe progr view cancel job cancel job run progress view bit balist cancel button becaus job wasn termin quickli stack trace thread main suspend null pointer progress view run line progress view action run event event line action contribut item handl widget select event boolean line action contribut item access action contribut item event boolean line action contribut item handl event event line event tabl send event event line menu item widget send event event line displai run defer event line displai read dispatch line workbench run event loop window handler line workbench run object line intern boot loader run string url string string runnabl line boot loader run string url string string runnabl line nativ method accessor impl invok method object object line nativ method nativ method accessor impl invok object object line deleg method accessor impl invok object object line method invok object object line main basic run string line main run string line main main string line,progress view cancel job
41561,1,minor usabl problem progress view error build minor usabl present issu progress view handl error action clear singl error call delet action clear error clear error suggest verb action clear clear error action doubl click suggest map doubl click show error error job open error dialog statu creat silli dialog pass statu messag statu object end error occur error occur pass null error messag error dialog messag statu object duplic,minor progress view error action clear singl error delet action clear error clear error
41589,1,properti view combo box properti sheet retain build imposs trace option runtim workbench launch configur work week doesn work yesterdai build step checkout org eclips core boot org eclips core runtim org apach xerc setup target platform includ plugin workspac creat runtim workbench launch configur trace option runtim plugin cell editor close revert back,combo box
41715,1,job background job feedback statu line nice background job run view label run job displai somewher statu area top bottom eclips window screen real estat good displai job label hover spinner job doubl click open progress view progress view nice don open everytim run,job job feedback statu nice job view
41743,1,menu mgmt contribut manag remov undocu behavior build doc contribut manag remov null return manag contribut item id call remov menu invalid id illeg argument null return,contribut doc contribut remov contribut item id call remov argument null
41750,1,templat code assist narrow templat build start class public void foo sy cursor sy invok code assist note templat sysout syserr list type letter list disappear sysout valid match expect fill sysout valid match delet letter invok code assist type letter list narrow exclud sysout code assist hit backspac sy longer recommend sysout complet,code build sy sy sysout list disappear fill sysout exclud code backspac sysout complet
41806,1,platform mechan asynchron prompt discuss team subject background build suggest platform ui introduc mechan background process polit request interact scenario long run process minut complet point process interact user question show warn option pop dialog intrus case user middl task modal dialog forc deal background request polit altern window flash button approach background shell open modal dialog background task interact add blink button statu line progress anim user chose respond queri conveni approach modal tooltip pop progress anim icon background task input click respond window updat pretti slick avoid user frustrat modal dialog thrust face background process,asynchron prompt subject suggest ui request interact run point process option user dialog forc background request shell open dialog add statu user queri progress slick user thrust face
41901,1,npe startup build startup found npe past log time error aug intern error occur open progress view java lang null pointer org eclips swt widget displai async exec displai java org eclips ui progress ui job run ui job java org eclips core intern job worker run worker java,npe startup past log error open view pointer ui ui job worker
41916,1,progress view statu line updat verbos mode anim statu line updat run constantli verbos mode constantli show anim job make updat occur honour debug mode interest statu line,statu mode anim statu line run verbos mode show job updat
41925,10,dead lock organ import reproduc vm massiv organ import oper project cancel dead lock occur step select java project project explor press ctrl shift organ import progress dialog press cancel button eclips freez cpu activ stack trace dump stack trace thread thread main statu wait monitor object monitor org eclips core intern job implicit job thread job count owner java lang object wait ji java lang object wait org eclips core intern job implicit job thread job join run org eclips core intern job implicit job begin lorg eclips core untim job schedul rule org eclips core intern job job manag begin rule lorg eclips core runtim job schedul rule org eclips core intern resourc work manag check lorg eclips core runtim job schedul rule org eclips core intern resourc workspac prepar oper lorg clips core runtim job schedul rule org eclips core intern resourc workspac run lorg eclips core esourc workspac runnabl lorg eclips core runtim job schedul rule lorg eclips core runtim progress monitor org eclips core intern resourc workspac run lorg eclips core esourc workspac runnabl lorg eclips core runtim progress monitor org eclips jdt intern corext textmanipul text buffer factori mmit lorg eclips jdt intern corext textmanipul text buffer lorg clips core runtim progress monitor org eclips jdt intern corext textmanipul text buffer commit cha nge lorg eclips jdt intern corext textmanipul text buffer lorg eclips core runtim progress monitor org eclips jdt intern corext codemanipul import structur cre lorg eclips core runtim progress monitor org eclips jdt intern corext codemanipul organ import opera tion run lorg eclips core runtim progress monitor org eclips jdt ui action organ import action run org eclips ui intern ui lock listen pend work org eclips ui intern ui synchron run org eclips swt widget runnabl lock run org eclips swt widget synchron run async messag org eclips swt widget displai run async messag org eclips swt widget displai read dispatch org eclips jface oper modal context modal context thread block org eclips jface oper modal context run lorg eclips jface opera tion runnabl progress lorg eclips core runtim progress monitor lorg ecli pse swt widget displai org eclips jface dialog progress monitor dialog run zz lorg eclips jf ac oper runnabl progress org eclips jdt ui action organ import action run multipl lorg eclips jdt core compil unit org eclips jdt ui action organ import action run lorg eclips jfa ce viewer structur select org eclips jdt ui action select dispatch action dispatch run lorg clips jface viewer select org eclips jdt ui action select dispatch action run org eclips jface action action run event lorg eclips swt widget event org eclips ui action retarget action run event lorg eclips swt idget event org eclips ui intern win plugin action run event lorg eclips sw widget event org eclips jface action action contribut item handl widget select lorg eclips swt widget event org eclips jface action action contribut item access lorg eclips jface action action contribut item lorg eclips swt widget event org eclips jface action action contribut item handl event lorg ec lips swt widget event org eclips swt widget event tabl send event lorg eclips swt widget event org eclips swt widget widget send event lorg eclips swt widget ev nt org eclips swt widget displai run defer event org eclips swt widget displai read dispatch org eclips ui intern workbench run event loop lorg eclips jface win dow window handler org eclips ui intern workbench run ljava lang object ljava lang bject org eclips core intern boot intern boot loader run ljava lang stri ng ljava net url ljava lang string ljava lang string ljava lang runnabl ljava lang object org eclips core boot boot loader run ljava lang string ljava net url ljava lang string ljava lang string ljava lang runnabl ljava lang object java lang reflect access object invok ljava lang object ljava ang object ljava lang object java lang reflect method invok ljava lang object ljava lang object ljava lang object org eclips core launcher main basic run ljava lang string ljava lan object org eclips core launcher main run ljava lang string ljava lang obj ect org eclips core launcher main main ljava lang string thread gc thread statu wait monitor system monitor count owner thread final thread statu wait monitor system monitor count owner thread java index statu wait monitor object monitor org eclips jdt intern core search indexi ng index manag fdf ec count owner java lang object wait ji java lang object wait org eclips jdt intern core search process job manag run java lang thread run thread org eclips jdt intern ui text java reconcil statu wait monitor system monitor count owner java lang object wait ji java lang object wait org eclips jface text reconcil abstract reconcil background thread run thread org eclips jdt intern ui text java reconcil statu wait monitor system monitor count owner java lang object wait ji java lang object wait org eclips jface text reconcil abstract reconcil background thread run thread org eclips jdt intern ui text java reconcil statu wait monitor system monitor count owner java lang object wait ji java lang object wait org eclips jface text reconcil abstract reconcil background thread run thread org eclips jdt intern ui text java reconcil statu wait monitor aa system monitor count owner java lang object wait ji java lang object wait org eclips jface text reconcil abstract reconcil background thread run thread worker statu wait monitor object monitor org eclips core intern job worker pool count owner java lang object wait ji java lang object wait org eclips core intern job worker pool sleep org eclips core intern job worker pool start job lorg eclips core runtim job job org eclips core intern job worker run thread modal context statu wait monitor bf object monitor org eclips ui intern semaphor count owner java lang object wait ji java lang object wait org eclips ui intern semaphor acquir org eclips ui intern ui synchron sync exec ljava lang runnabl org eclips swt widget displai sync exec ljava lang runnabl org eclips jdt ui action organ import action run sync lorg eclip se jdt intern corext codemanipul organ import oper ljava lang stri ng lorg eclips core runtim multi statu lorg eclips core runtim progress moni tor org eclips jdt ui action organ import action run multipl lor eclips jdt core compil unit lorg eclips core runtim multi statu lorg clips core runtim progress monitor org eclips jdt ui action organ import action access lorg eclip jdt ui action organ import action lorg eclips jdt core compil unit org eclips core runtim multi statu lorg eclips core runtim progress monitor org eclips jdt ui action organ import action run lorg eclips runtim progress monitor org eclips jdt intern core batch oper execut oper org eclips jdt intern core java model oper execut org eclips jdt intern core java model oper run lorg eclips cor runtim progress monitor org eclips core intern resourc workspac run lorg eclips core esourc workspac runnabl lorg eclips core runtim job schedul rule lorg eclips core runtim progress monitor org eclips core intern resourc workspac run lorg eclips core esourc workspac runnabl lorg eclips core runtim progress monitor org eclips jdt core java core run lorg eclips core resourc worksp ac runnabl lorg eclips core runtim progress monitor org eclips jdt intern ui action workbench runnabl adapt run lorg eclips core runtim progress monitor org eclips jface oper modal context modal context thread run,massiv organ import oper project lock
41927,1,dialog select prefer dialog gener invalid entri select entri close dialog reopen select anotehr entri result page invalid select,dialog select prefer dialog select close result page
41931,6,breakpoint half activ sourc file press ctrl releas back file repeatedli oscil back sourc file activ breakpoint hit press ctrl expect,activ file ctrl activ
42009,1,kei bind ctrl shift switch input mode kei sequenc text gtk kei stroke shift input mode default gtk break kei sequenc text widget suppos work ctrl shift desir charact strang charact insert kei sequenc modifi charact delet step reproduc open kei prefer page focu kei sequenc text widget type ctrl shift result underlin insert text widget kei sequenc affect expect result ctrl shift insert kei sequenc updat,text widget
42010,1,group creat swt center style test candid line view prefer page creat button group creat group style swt center isn valid style group problem caus eclips gp motif becaus swt constant meant context ve made detect case make crash swt center context remov ui,group creat center candid view prefer page creat button group creat group center valid group
42025,1,statu line updat job run build turn option job trace org eclips core runtim debug true org eclips core runtim job true easi background task run background build background sync statu line updat job run statu line fire task subtask visibl,line job job debug eclips core runtim job background run build line updat run statu line
42056,1,dialog path variabl dialog labl align locat label bottom align text field,path variabl text
42139,1,concurr modif rebuild found log time cv updat background error aug problem occur invok code plug org eclips core runtim java util concurr modif java util abstract list itr check comodif abstract list java java util abstract list itr remov abstract list java java util abstract collect remov abstract collect java org eclips ui intern progress statu line progress listen remov statu line progress listen java org eclips ui intern progress job progress manag remov job progress manag java org eclips ui intern progress job progress manag job progress manag java org eclips core intern job job listen notifi job listen java org eclips core intern job job listen run job listen java org eclips core intern runtim intern platform run intern platform java org eclips core runtim platform run platform java org eclips core intern job job listen notifi job listen java org eclips core intern job job listen job listen java org eclips core intern job job manag end job job manag java org eclips core intern job worker pool end job worker pool java org eclips core intern job worker run worker java,rebuild found java list java remov list statu line listen remov statu line progress job java progress java intern job listen listen intern job run job listen run intern java run platform job notifi listen job listen intern end job java worker worker java
42149,1,decor decor calcul build win lengthi decor calcul calcul complet number updat calcul occur updat don bother scenario make work test case workspac eclips load,updat calcul occur
42151,1,kei bind kei bind don menu eclips start eclips open editor open kei bind initi lose restor focu window set bind open eclips editor open set bind step reproduc open eclips editor open editor open close restart eclips editor start open open java sourc file sourc menu comment miss kei bind switch applic deactiv window focu window return focu window sourc menu command kei bind open eclips editor open correctli initi kei bind menu,command open eclips editor open initi menu
42346,3,task task remain line instruct workbench user guid basic tutori task creat task insert line task locat column didn reflect task posit save file didn updat tutori instruct chose mark complet task context menu task move line chose delet complet task context menu info box user edit complet task delet found remov task choos remov task context menu click task marker marker bar,user task user edit marker
42375,1,prefer import prefer intuit build simpli select epf file simpli import resourc,import prefer select file
42394,1,job patch job progress manag work intern work code job progress manag round work int problem job lot small increment work attach patch fix problem appli org eclips ui workbench project,job job progress
